,Unnamed: 0,date2,hour,favorites count,favorites mean,retweets mean,retweets count,RT_score mean,RT_score count,fav_score mean,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent mean,Close,price dir,movement,month
3803,3803,2019-06-22,17,7,4737.714285714285,546.8571428571429,7,1.919688035257352,7,3.5936869409256507,6.656232119040146,7,-0.3393507302597402,0.4031746031746031,0.0,10713.51,-75.294,0.0,6.0
3804,3804,2019-06-22,18,2,480.0,17.5,2,1.7631802623080808,2,3.4329455374417197,6.6961257997498,2,0.0,0.0,0.0,10657.0,-85.194,0.0,6.0
3805,3805,2019-06-22,19,9,13.555555555555555,1.8888888888888888,9,0.601294005761671,9,2.0853304688005734,3.6866244745622447,9,0.7012911552495785,0.337037037037037,0.6167451177718196,10684.7,-6.38,0.0,6.0
3806,3806,2019-06-22,21,1,27.0,3.0,1,1.0986122886681098,1,3.295836866004329,5.394449154672439,1,0.0,0.0,1.948475034667685,10594.88,-62.82,0.0,6.0
3807,3807,2019-06-22,22,25,1.52,0.08,25,0.0,25,0.3645179210387013,1.3645179210387013,25,0.2672380088560606,0.266,0.1148658633347426,10515.0,-39.702,0.0,6.0
3808,3808,2019-06-23,0,11,498.9090909090909,60.18181818181818,11,1.9225426097238163,11,3.4781651325008243,5.491616833133732,11,-0.698184243500319,0.4774793388429751,0.2028625299167593,10889.75,41.01,1.0,6.0
3809,3809,2019-06-23,1,2,62.5,8.5,2,1.3862943611198906,2,3.7319683022344634,5.118262663354353,2,-0.138629436111989,0.3,0.0,10894.21,49.074,1.0,6.0
3810,3810,2019-06-23,2,6,10.833333333333334,0.6666666666666666,6,0.2310490601866484,6,1.8422905123926796,2.073339572579328,6,-0.1146559300743406,0.2833333333333333,0.0129927004959511,10731.79,27.382,1.0,6.0
3811,3811,2019-06-23,3,2,0.0,0.0,2,0.0,2,0.0,0.0,2,0.0,0.5,0.29375,10797.89,56.578,1.0,6.0
3812,3812,2019-06-23,5,1,78.0,11.0,1,2.3978952727983707,1,4.356708826689592,6.754604099487962,1,0.0,0.0,0.0,10812.26,-15.498,0.0,6.0
3813,3813,2019-06-23,7,2,9.0,0.0,2,0.0,2,1.90333124488516,1.90333124488516,2,-0.1354025100551105,0.3,0.0541441970476372,10743.21,2.284,1.0,6.0
3814,3814,2019-06-23,8,5,12.6,0.6,5,0.138629436111989,5,1.810737312386161,1.94936674849815,5,-0.194936674849815,0.5388888888888889,0.05464,10712.72,-17.034,0.0,6.0
3815,3815,2019-06-23,9,2,76.0,28.0,2,2.534452101110116,2,4.089740092679445,6.624192193789561,2,0.0,0.25,1.948839085311065,10700.0,-7.326,0.0,6.0
3816,3816,2019-06-23,10,2,4.0,1.0,2,0.3465735902799726,2,1.354025100551105,1.7005986908310775,2,-0.8958797346140275,0.5,-0.6514927352734278,10596.44,-43.164,0.0,6.0
3817,3817,2019-06-23,11,2,52.0,16.5,2,2.3767950955531822,2,3.7649716853007935,6.6417667808539775,2,-0.113044714426226,0.1666666666666666,0.0,10658.81,-20.75,0.0,6.0
3818,3818,2019-06-23,12,2,20.5,2.0,2,0.6931471805599453,2,2.368099224197248,4.061246404757194,2,-0.3386692454828157,0.4357142857142857,0.2249712373452214,10751.35,1.628,1.0,6.0
3819,3819,2019-06-23,13,8,10.125,2.25,8,0.3612964697370205,8,1.5306616698354318,3.0169581395724525,8,0.2554208265316435,0.3648313492063492,0.0688953545643948,10686.43,-5.258,0.0,6.0
3820,3820,2019-06-23,14,4,12.25,4.75,4,0.7225929394740411,4,1.8900201162554569,3.862613055729498,4,0.1879596698101781,0.2055871212121212,-0.2828562243767412,10782.22,16.444,1.0,6.0
3821,3821,2019-06-23,15,5,47.0,14.2,5,1.492328078441715,5,2.8687094436921234,5.361037522133839,5,-0.3739188005580965,0.36,-1.0258322459317253,10812.32,43.176,1.0,6.0
3822,3822,2019-06-23,16,3,109.66666666666669,9.333333333333334,3,1.9078617006507936,3,4.13359322819992,7.041454928850714,3,0.1551285922898813,0.3111111111111111,-0.7712168794850265,10743.36,16.91,1.0,6.0
3823,3823,2019-06-23,17,13,8992.538461538461,1647.2307692307693,13,2.3680406169829418,13,4.613462092746213,8.13534886357531,13,0.1652993995411242,0.2305683205683205,1.7147343945940037,10798.4,9.41,1.0,6.0
3824,3824,2019-06-23,18,8,17.625,2.5,8,0.6103502403232963,8,1.8166114636711472,3.426961703994444,8,0.4139742726360765,0.3463541666666667,0.3520598913651117,10906.32,43.978,1.0,6.0
3825,3825,2019-06-23,19,5,4.4,0.4,5,0.138629436111989,5,1.0910642230715404,2.229693659183529,5,0.1373363562358502,0.2922222222222222,0.0593072384314486,11058.32,55.22,1.0,6.0
3826,3826,2019-06-23,20,8,9986.0,692.125,8,2.6394351367733995,8,4.606397353053227,8.370832489826627,8,0.7645550081533173,0.35625,1.3501517598562682,11136.07,64.75,1.0,6.0
3827,3827,2019-06-23,21,14,13581.642857142857,1324.7142857142858,14,1.8978332670297284,14,3.4657181765181733,6.363551443547901,14,0.1418002161708544,0.1559523809523809,0.0371625909805925,11004.07,52.142,1.0,6.0
3828,3828,2019-06-23,22,19,16.05263157894737,2.789473684210526,19,0.3587178942144384,19,0.6703272856463982,2.081676758808205,19,0.1016060750899546,0.3458433014354067,-0.0124709967632359,10936.17,27.554,1.0,6.0
3829,3829,2019-06-23,23,3,37.0,4.0,3,1.155245300933242,3,2.633669017330807,4.788914318264049,3,-0.3671617239154679,0.6166666666666667,1.1409837771864857,10906.07,-0.05,0.0,6.0
3830,3830,2019-06-24,0,12,91.33333333333331,27.5,12,0.9634572526320548,12,2.6775358921864565,3.640993144818511,12,0.7543199002966414,0.3748015873015873,0.4715868593989187,10728.32,-66.0,0.0,6.0
3831,3831,2019-06-24,1,3,12.666666666666666,1.6666666666666667,3,0.5364793041447001,3,1.4255553730053518,1.962034677150052,3,-0.1730985616963403,0.1999999999999999,0.0,10706.37,-85.94,0.0,6.0
3832,3832,2019-06-24,2,2,64.0,8.0,2,2.0471722811110507,2,4.101925686091939,6.14909796720299,2,-0.3372618174742181,0.3,0.0,10715.91,-57.632,0.0,6.0
3833,3833,2019-06-24,3,1,24.0,5.0,1,1.6094379124341005,1,3.1780538303479458,4.787491742782046,1,0.0,0.0,0.0,10720.64,-43.106,0.0,6.0
3834,3834,2019-06-24,4,7,1243.571428571429,67.0,7,3.118068089184862,7,5.396859300363539,8.5149273895484,7,1.442994371470624,0.5126984126984127,0.6634061863009981,10851.55,-10.904,0.0,6.0
3835,3835,2019-06-24,5,6,6583.5,257.1666666666667,6,3.5790984982367147,6,6.386324375542099,9.965422873778811,6,0.6602381856342553,0.225,2.930574764440023,10833.0,20.936,1.0,6.0
3836,3836,2019-06-24,6,7,1080.857142857143,117.28571428571428,7,3.7174929028914336,7,5.961120575164043,9.678613478055476,7,0.3898095472403702,0.1476190476190476,-1.35982422581796,10763.53,11.432,1.0,6.0
3837,3837,2019-06-24,7,4,1049.5,399.0,4,2.8375898688854058,4,4.571185150297136,7.408775019182542,4,-0.0599473818199592,0.15,0.0,10816.17,20.052,1.0,6.0
3838,3838,2019-06-24,8,3,61.66666666666666,29.33333333333333,3,2.522793089278841,3,3.0145257180326936,5.537318807311535,3,0.0,0.1999999999999999,0.0,10935.0,42.872,1.0,6.0
3839,3839,2019-06-24,9,7,49.57142857142857,20.142857142857142,7,1.5604366619805408,7,2.8656926168310224,4.426129278811564,7,-0.2413135265561889,0.3261904761904762,-0.038851542425202,10922.98,14.286,1.0,6.0
3840,3840,2019-06-24,10,10,256.0,21.5,10,1.9719533089916776,10,3.90184803416152,5.873801343153198,10,0.6559374594204067,0.276060606060606,3.0138807636597944,10902.47,13.894,1.0,6.0
3841,3841,2019-06-24,11,4,26.0,8.25,4,1.343819601921041,4,2.357007268151857,3.7008268700728975,4,-0.1800851380270773,0.3,1.1913706394750647,10938.17,34.928,1.0,6.0
3842,3842,2019-06-24,12,12,464.1666666666667,56.91666666666666,12,2.2281830357362504,12,4.241778673281698,7.469961709017948,12,0.9572833370540024,0.3864930555555555,2.3711310873785467,10901.66,17.098,1.0,6.0
3843,3843,2019-06-24,13,10,1134.7,50.5,10,1.9384411967693156,10,3.0768394941675195,6.015280690936835,10,0.930356823483702,0.265,1.6401238186730511,10880.7,-10.86,0.0,6.0
3844,3844,2019-06-24,14,8,455.625,66.0,8,1.82113323328991,8,3.896135983631999,6.71726921692191,8,-0.0592208702285421,0.2,1.1442988910812288,10963.48,8.1,1.0,6.0
3845,3845,2019-06-24,15,7,70.85714285714286,34.42857142857143,7,2.5392152737506377,7,3.861112829028286,7.400328102778923,7,0.3097686883254404,0.1857142857142857,-0.0821713078403647,10936.87,6.88,1.0,6.0
3846,3846,2019-06-24,16,5,387.2,14.4,5,1.5099218330309063,5,3.802566064387437,6.312487897418343,5,-0.1620958646482997,0.2591666666666666,1.0163537951740529,11054.85,23.336,1.0,6.0
3847,3847,2019-06-24,17,11,241.3636363636364,9.545454545454543,11,1.1332141130418414,11,2.4295553894256914,4.835496775194806,11,0.2253166018272148,0.2762121212121212,-0.6921183016328573,11073.85,34.438,1.0,6.0
3848,3848,2019-06-24,18,1,47.0,8.0,1,2.079441541679836,1,3.8501476017100575,6.929589143389894,1,-0.6929589143389894,0.6,0.0,11019.94,27.848,1.0,6.0
3849,3849,2019-06-24,19,4,21.75,6.25,4,1.35291151296376,4,1.859006954087962,4.711918467051722,4,0.3861388884406179,0.2333333333333333,0.8546999091185814,10944.73,-3.75,0.0,6.0
3850,3850,2019-06-24,20,4,21.5,4.0,4,0.833051127543801,4,1.277996947089136,3.361048074632937,4,0.0,0.0,0.2028350206951907,10910.72,-5.23,0.0,6.0
3851,3851,2019-06-24,22,5,17138.0,1527.6,5,4.893024834060247,5,6.969708746813959,12.862733580874206,5,-0.410715897882642,0.0349999999999999,0.9117892932994652,11035.0,-7.77,0.0,6.0
3852,3852,2019-06-24,23,4,309.5,25.0,4,2.586923122240056,4,4.566302242966721,8.153225365206776,4,-0.9771856857300358,0.196875,1.2148374388876635,11056.59,7.33,1.0,6.0
3853,3853,2019-06-25,0,2,17.5,0.5,2,0.0,2,2.0948273710132126,2.0948273710132126,2,0.0,0.0,0.0,11072.07,25.468,1.0,6.0
3854,3854,2019-06-25,1,8,2427.125,160.375,8,3.3902773884887982,8,5.971089131012487,9.486366519501289,8,0.1330475567196558,0.05,2.838714855691997,11138.38,45.532,1.0,6.0
3855,3855,2019-06-25,2,10,1394.6,55.4,10,1.9263295656435184,10,4.154928184971072,6.081257750614592,10,0.2943661123979088,0.29,0.8223423657352873,11161.26,36.064,1.0,6.0
3856,3856,2019-06-25,3,7,803.8571428571429,29.285714285714285,7,3.2502727013087243,7,6.321640252852711,9.571912954161435,7,1.2067621056623232,0.2483928571428571,2.821569711718851,11172.19,27.438,1.0,6.0
3857,3857,2019-06-25,4,5,71.6,28.0,5,1.518170424737716,5,2.771140774981637,4.289311199719354,5,1.923933126917143,0.6266666666666667,0.809903713193779,11272.15,43.112,1.0,6.0
3858,3858,2019-06-25,5,8,393.0,16.375,8,2.5244081623027075,8,4.861377071679223,7.385785233981929,8,0.3258779425844491,0.2291666666666666,-0.3464650200164659,11346.73,54.932,1.0,6.0
3859,3859,2019-06-25,6,1,29.0,7.0,1,1.9459101490553128,1,3.367295829986474,5.313205979041787,1,-0.5313205979041787,0.6,0.0,11312.48,34.82,1.0,6.0
3860,3860,2019-06-25,7,7,1476.142857142857,54.285714285714285,7,2.4893964691936894,7,4.486535103679605,7.118788715730438,7,-0.2623714918864141,0.4519047619047618,0.7446192720486648,11377.6,43.268,1.0,6.0
3861,3861,2019-06-25,8,5,7590.4,389.0,5,3.027630267920706,5,4.518596938648372,7.546227206569076,5,2.3318823866177407,0.54,0.0,11315.76,28.714,1.0,6.0
3862,3862,2019-06-25,9,7,628.2857142857143,114.71428571428572,7,3.712206170479949,7,4.998136803871339,8.85320011720843,7,0.0037789021306698,0.1952380952380952,2.315295192434055,11373.69,20.308,1.0,6.0
3863,3863,2019-06-25,10,9,35.55555555555556,6.555555555555555,9,0.9112346271603065,9,2.1745957573598345,3.1969414956312523,9,0.1572564994957576,0.2774691358024691,0.4129824367374164,11447.48,20.15,1.0,6.0
3864,3864,2019-06-25,11,2,28.0,2.5,2,0.6931471805599453,2,2.003666592616236,3.196813773176181,2,0.0,0.0,0.1909,11418.37,21.178,1.0,6.0
3865,3865,2019-06-25,12,10,31.0,7.7,10,0.9737432968206048,10,2.191537721183304,4.2652810180039085,10,0.0116678665594378,0.245,0.4414625389679459,11236.19,-28.282,0.0,6.0
3866,3866,2019-06-25,13,4,11.0,1.25,4,0.4479398673070137,4,1.991386393282498,3.439326260589512,4,-0.1248933068388497,0.3166666666666666,0.0,11342.12,5.272,1.0,6.0
3867,3867,2019-06-25,14,8,212.25,73.375,8,3.0511300474760423,8,4.125738375636793,8.176868423112836,8,-0.0825646273248511,0.15,1.0686136792553378,11328.34,-9.07,0.0,6.0
3868,3868,2019-06-25,15,16,120.9375,47.1875,16,1.5806826593261425,16,3.051214994714519,5.694397654040661,16,-0.1984126832927694,0.4319128787878787,0.363149931000167,11385.31,-12.434,0.0,6.0
3869,3869,2019-06-25,16,11,54.54545454545455,15.545454545454543,11,1.6357541024927464,11,3.0294132492710077,5.846985533581935,11,0.1216232051377769,0.4510507674144037,1.0364210635341722,11386.73,-6.328,0.0,6.0
3870,3870,2019-06-25,17,10,20.6,8.3,10,1.5535161055704774,10,2.391710167369635,5.045226272940112,10,1.2692583730545013,0.3049826839826839,1.3904586442950757,11377.72,28.306,1.0,6.0
3871,3871,2019-06-25,18,13,266.6923076923077,81.23076923076923,13,2.392007226505245,13,3.390745888590874,6.859676192019196,13,0.9955011020716344,0.3921733821733821,0.0570426177368186,11441.42,19.86,1.0,6.0
3872,3872,2019-06-25,19,8,9.5,2.75,8,0.7078700600169932,8,1.555312940996395,3.513183001013388,8,-0.0313344228308953,0.10625,0.0,11411.95,16.722,1.0,6.0
3873,3873,2019-06-25,20,3,8.666666666666666,4.333333333333333,3,1.030347484452772,3,1.749008024053495,4.1126888418396,3,0.6040318335204581,0.1785714285714285,0.9911235184261914,11405.8,4.098,1.0,6.0
3874,3874,2019-06-25,21,5,105.0,38.2,5,2.3629612513643643,5,3.221274075565332,6.784235326929696,5,-0.5053674910281902,0.3675,0.2873208117861354,11599.67,42.588,1.0,6.0
3875,3875,2019-06-25,22,3,23.666666666666668,2.6666666666666665,3,0.5972531564093516,3,2.4925347477325297,4.089787904141882,3,-0.3525405510621899,0.3999999999999999,0.0,11718.17,68.09,1.0,6.0
3876,3876,2019-06-25,23,13,10.153846153846152,0.9230769230769232,13,0.2734883124222625,13,1.4885665134602273,2.762054825882489,13,0.1792166097726077,0.3065934065934066,0.3920505245716183,11820.86,75.888,1.0,6.0
3877,3877,2019-06-26,0,5,514.0,71.6,5,3.396853864545174,5,4.92157338982476,8.518427254369934,5,1.5942847564154286,0.39,2.6486726134932645,11950.78,107.766,1.0,6.0
3878,3878,2019-06-26,1,8,1564.375,71.25,8,4.076609266063565,8,7.130071814509366,11.206681080572933,8,1.0348743660394095,0.2644642857142857,-0.0883794015232313,11928.58,104.556,1.0,6.0
3879,3879,2019-06-26,2,4,20.25,3.5,4,1.1077041997108283,4,2.762054944204448,3.869759143915276,4,-0.3523185553635304,0.4499999999999999,0.0,11955.6,71.186,1.0,6.0
3880,3880,2019-06-26,3,8,314.125,40.25,8,1.4035547854268708,8,2.554087130239672,4.082641915666543,8,-0.1038623658800129,0.29375,0.9036444584890718,12269.41,110.248,1.0,6.0
3881,3881,2019-06-26,4,10,25.5,6.1,10,1.0855917331026157,10,2.515823101933604,3.601414835036219,10,-0.3308346192077427,0.4177272727272726,0.0,12483.25,132.478,1.0,6.0
3882,3882,2019-06-26,5,9,413.6666666666667,76.11111111111111,9,3.037357661744941,9,4.5693534686944055,7.606711130439347,9,1.4039126328007252,0.391358024691358,2.409856104200725,12531.41,116.126,1.0,6.0
3883,3883,2019-06-26,6,5,9.0,1.8,5,0.5545177444479562,5,1.554971153333104,2.10948889778106,5,-0.1933551742473375,0.5644444444444444,0.0,12806.39,175.562,1.0,6.0
3884,3884,2019-06-26,7,7,28.142857142857142,6.857142857142857,7,1.650920659840532,7,3.0298525259861764,4.680773185826708,7,-0.287859051637085,0.5914285714285714,0.0,12541.39,117.158,1.0,6.0
3885,3885,2019-06-26,8,9,508.0,119.88888888888889,9,2.8154523148814583,9,4.125289336757445,6.940741651638904,9,-0.4722710497180524,0.4616161616161616,0.6253076603888785,12699.94,86.106,1.0,6.0
3886,3886,2019-06-26,9,11,66.45454545454545,27.727272727272727,11,1.8772895525969444,11,3.271971873638188,5.240170517144223,11,-0.057451115161259,0.3708677685950413,-0.4742875462712401,12445.6,-7.53,0.0,6.0
3887,3887,2019-06-26,10,10,51.1,15.9,10,1.5274832307617645,10,3.012268838657206,4.639752069418971,10,-0.552346135328441,0.4974999999999999,0.5867120138635302,12762.66,46.25,1.0,6.0
3888,3888,2019-06-26,11,4,154.25,8.0,4,1.508870358131189,4,4.099099063681042,5.60796942181223,4,-0.0967800252726972,0.25,0.0,12696.8,-21.918,0.0,6.0
3889,3889,2019-06-26,12,5,302.2,26.0,5,1.2859438956078275,5,3.3170455322099195,5.602989427817747,5,-0.0352408700632082,0.4102380952380952,1.553491375809512,12864.98,64.718,1.0,6.0
3890,3890,2019-06-26,13,8,25.875,8.375,8,1.3843258164988732,8,2.526861650267686,5.03618746676656,8,0.0652951136984877,0.3104797979797979,0.2334959438080121,12939.56,47.924,1.0,6.0
3891,3891,2019-06-26,14,4,34.0,11.25,4,1.7661897569479506,4,3.2338276615586183,6.000017418506569,4,-0.0984412935291384,0.29375,0.4867786439356217,12815.91,74.062,1.0,6.0
3892,3892,2019-06-26,15,14,36.5,10.857142857142858,14,1.1554260342186395,14,2.7025022224088557,4.929356828056066,14,0.1040068568397279,0.4285714285714285,0.5805166795114175,12889.05,25.278,1.0,6.0
3893,3893,2019-06-26,16,11,17.181818181818183,3.8181818181818175,11,0.8570057595897699,11,2.342477310303547,4.199483069893318,11,0.2800803708397902,0.4348484848484848,0.2052136485260147,13714.99,203.638,1.0,6.0
3894,3894,2019-06-26,17,21,298.23809523809524,61.47619047619048,21,1.496899161579233,21,2.9811141514350883,5.620870455871464,21,-0.1790760008443455,0.3288359788359788,-0.3196233376287516,13538.38,134.68,1.0,6.0
3895,3895,2019-06-26,18,12,42.0,14.916666666666666,12,1.4518277660650565,12,2.827509012314701,5.36267011171309,12,-0.1943115377227453,0.2805555555555555,0.0567063209889201,13905.39,193.166,1.0,6.0
3896,3896,2019-06-26,19,7,12.714285714285714,3.2857142857142856,7,0.8721133189164264,7,2.1201110943437955,4.135081556117365,7,-0.258346265483416,0.2276785714285714,0.0,13960.76,228.97,1.0,6.0
3897,3897,2019-06-26,20,25,99.24,16.32,25,1.3735556389503976,25,3.286829359024029,5.740384997974427,25,0.3725246110336716,0.297090909090909,0.2417494670204877,12872.77,-3.256,0.0,6.0
3898,3898,2019-06-26,21,20,553.85,41.95,20,2.948529868915849,20,4.708946364103129,8.65747623301898,20,1.3113763933508995,0.1766666666666666,1.189412229404891,12609.38,-221.122,0.0,6.0
3899,3899,2019-06-26,22,13,356.3076923076923,28.0,13,2.1836158100968275,13,4.16683217829946,7.427371065319364,13,1.1842459648980777,0.220050505050505,0.8370233417652201,12616.72,-184.332,0.0,6.0
3900,3900,2019-06-27,0,3,29.0,5.333333333333333,3,1.3647815207407004,3,3.057373053051995,4.755487907126029,3,0.1139877489016683,0.3666666666666667,0.6935199623581195,13173.69,-157.414,0.0,6.0
3901,3901,2019-06-27,1,6,208.66666666666663,28.666666666666668,6,2.302382303006063,6,4.283430088430357,6.585812391436421,6,0.0,0.0,1.3529484179640747,12869.35,-0.684,0.0,6.0
3902,3902,2019-06-27,2,8,103.25,3.625,8,0.6742034432940451,8,2.428397217964084,3.102600661258129,8,0.0717285351914079,0.5588541666666667,0.5296546533254077,12909.06,59.936,1.0,6.0
3903,3903,2019-06-27,3,4,92.75,39.25,4,3.060118518061876,4,4.241721670431464,7.30184018849334,4,0.17899321793653,0.2636363636363636,1.8077738770739904,12982.04,73.064,1.0,6.0
3904,3904,2019-06-27,4,1,18.0,8.0,1,2.079441541679836,1,2.8903717578961645,5.969813299576,1,-4.7758506396608,0.9,-4.91017143890126,12955.99,-27.562,0.0,6.0
3905,3905,2019-06-27,5,4,13.5,2.0,4,0.6212266624470001,4,2.1655397404166057,2.7867664028636057,4,-0.2786766402863606,0.6,0.0,12931.2,-48.498,0.0,6.0
3906,3906,2019-06-27,6,4,22.25,5.25,4,1.5171063970610277,4,3.061203118461526,4.5783095155225535,4,-0.4578309515522554,0.6,0.0,12468.0,-80.27,0.0,6.0
3907,3907,2019-06-27,7,4,43.0,7.75,4,1.1968729356955117,4,3.445555652774525,4.642428588470036,4,-1.1519001351650944,0.7,0.0,12499.95,-81.822,0.0,6.0
3908,3908,2019-06-27,8,6,69.16666666666667,40.66666666666666,6,2.1576524900051286,6,3.213099387009779,5.370751877014908,6,0.2869355291788382,0.4515151515151515,-0.4827491071281578,12028.99,-190.61,0.0,6.0
3909,3909,2019-06-27,9,10,22.3,6.0,10,1.302942538174506,10,2.98849247144144,4.391435009615946,10,0.0343445636433927,0.3003333333333333,0.802436816649115,11928.0,-205.598,0.0,6.0
3910,3910,2019-06-27,10,4,115.5,36.75,4,3.025178032468087,4,4.449395021898086,7.4745730543661715,4,0.836323291135152,0.3125,0.0,11893.24,-207.592,0.0,6.0
3911,3911,2019-06-27,11,1,35.0,16.0,1,2.772588722239781,1,3.555348061489413,7.327936783729195,1,0.0,0.0,0.0,12261.63,-41.274,0.0,6.0
3912,3912,2019-06-27,12,11,204.27272727272728,36.0,11,0.864343157806422,11,2.1389721091065814,4.003315266913003,11,0.3934740121235029,0.4189393939393939,-0.3766602194231376,11894.43,-121.104,0.0,6.0
3913,3913,2019-06-27,13,7,2948.714285714286,342.2857142857143,7,3.63503914396093,7,4.875247396764677,9.796000826439894,7,-1.0280998863865844,0.2649350649350649,-1.430410366235667,11810.01,-43.796,0.0,6.0
3914,3914,2019-06-27,14,3,13.666666666666666,1.0,3,0.3662040962227033,3,2.0037557248013877,3.36995982102409,3,-0.1758888706338685,0.1999999999999999,0.0,12085.87,31.574,1.0,6.0
3915,3915,2019-06-27,15,14,86.07142857142857,19.0,14,1.5742568324756463,14,2.6003393382382507,5.317453313571041,14,0.3188673569106227,0.2146103896103896,1.2150570640535556,11830.0,-12.648,0.0,6.0
3916,3916,2019-06-27,16,10,133.0,44.1,10,1.5902920269293286,10,2.8483127352438613,5.43860476217319,10,0.0080655615332106,0.2875378787878787,1.26834643641296,11083.43,-235.64,0.0,6.0
3917,3917,2019-06-27,17,16,94.25,29.3125,16,1.830575082461636,16,2.7236547878595845,5.804229870321221,16,-0.0385547363421231,0.1940848214285714,0.2560860978910232,11050.16,-168.854,0.0,6.0
3918,3918,2019-06-27,18,4,44.5,17.75,4,1.7776740307447068,4,2.890371757896165,5.668045788640872,4,-0.0943147180559945,0.15,0.6851069768971899,11165.54,-128.894,0.0,6.0
3919,3919,2019-06-27,19,13,790.3846153846154,36.69230769230769,13,2.2038866304006244,13,4.070765179386255,7.3515748867099555,13,-0.2037248168422054,0.2612179487179487,0.9452054149639582,11022.01,-212.772,0.0,6.0
3920,3920,2019-06-27,20,5,27.4,8.0,5,1.3430766772669362,5,2.573077792314243,4.916154469581179,5,-0.2993489473673051,0.36,0.08808,10850.27,-195.946,0.0,6.0
3921,3921,2019-06-27,21,14,64.78571428571429,25.285714285714285,14,1.4060775091045148,14,3.098189864310505,5.575695944843591,14,-0.4807209636827881,0.4357142857142856,-0.2790054916631911,10878.88,-40.91,0.0,6.0
3922,3922,2019-06-27,22,5,11.6,3.8,5,0.8861633597686627,5,2.0815785216998397,3.967741881468502,5,-0.1216280872996892,0.22,0.6062564275069126,11277.93,45.554,1.0,6.0
3923,3923,2019-06-27,23,2,5.0,1.0,2,0.3465735902799726,2,1.151292546497023,2.497866136776996,2,-0.1997866136776995,0.3,0.2202,11329.99,32.89,1.0,6.0
3924,3924,2019-06-28,0,1,14.0,4.0,1,1.3862943611198906,1,2.6390573296152584,5.02535169073515,1,0.0,0.0,0.0,11659.69,127.536,1.0,6.0
3925,3925,2019-06-28,1,7,8685.57142857143,345.85714285714283,7,2.368196570099329,7,3.993735430180835,6.361932000280163,7,-0.3469156634824343,0.4357142857142856,-0.5909909573433235,11491.02,128.15,1.0,6.0
3926,3926,2019-06-28,2,6,5732.833333333333,323.5,6,4.428203240276253,6,6.921359819825381,11.5162297267683,6,2.5170551508011494,0.3981481481481481,2.563578509290964,11207.19,65.662,1.0,6.0
3927,3927,2019-06-28,3,4,588.5,21.5,4,2.601065710112154,4,5.267452881388486,7.86851859150064,4,1.3202313464164508,0.3166666666666666,0.6481123832026661,11370.0,18.414,1.0,6.0
3928,3928,2019-06-28,4,6,16.166666666666668,3.6666666666666665,6,0.9215715145852372,6,2.294661002947199,3.216232517532436,6,-0.1392719994304692,0.1999999999999999,0.0,11242.24,-17.55,0.0,6.0
3929,3929,2019-06-28,5,1,14.0,1.0,1,0.0,1,2.6390573296152584,2.6390573296152584,1,-0.1759371553076837,0.4222222222222222,0.0,11331.02,-65.734,0.0,6.0
3930,3930,2019-06-28,6,2,18.0,8.5,2,1.868834809141684,2,2.8903717578961645,5.2592065670378485,2,-0.0092214787636872,0.3111111111111111,0.0,11452.58,-7.688,0.0,6.0
3931,3931,2019-06-28,7,4,446.75,10.0,4,1.235410605652326,4,3.6946231227050688,4.930033728357395,4,-0.2174211129913578,0.4499999999999999,0.0,11430.0,44.562,1.0,6.0
3932,3932,2019-06-28,8,13,19506.46153846154,844.3076923076923,13,2.4512530825074648,13,4.227370810408235,6.6786238929157,13,-0.7617874511787212,0.3538461538461538,1.568971226470752,11800.0,86.0,1.0,6.0
3933,3933,2019-06-28,9,2,45.0,25.5,2,2.719039654461598,2,3.5127691573192603,6.731808811780858,2,1.063497622707262,0.4,2.117937890063048,12004.32,152.416,1.0,6.0
3934,3934,2019-06-28,10,5,246.4,73.0,5,3.158960927807808,5,4.670783583241327,8.029744511049135,5,1.5877971079280535,0.4466666666666666,0.78387156135834,11985.0,130.796,1.0,6.0
3935,3935,2019-06-28,11,2,774.5,207.5,2,4.9309680626889465,2,5.927704086944062,10.858672149633009,2,1.3172341407210515,0.1,2.1190028502599065,12178.85,145.254,1.0,6.0
3936,3936,2019-06-28,12,9,25.55555555555556,4.666666666666667,9,1.054723029304428,9,2.3998802840700586,4.454603313374487,9,0.2936878167751642,0.3333333333333333,0.3203071839274137,11764.53,66.906,1.0,6.0
3937,3937,2019-06-28,13,8,84.625,31.125,8,2.4675580640849737,8,3.61174927064784,7.079307334732814,8,0.1518181654365054,0.2083333333333333,-0.3836726736774765,11959.97,31.994,1.0,6.0
3938,3938,2019-06-28,14,4,277.5,94.5,4,4.355392170234211,4,5.287909796691077,10.643301966925288,4,4.566206337250453,0.15,2.908216816194813,11833.55,-34.154,0.0,6.0
3939,3939,2019-06-28,15,3,136.66666666666666,53.333333333333336,3,2.444341004795493,3,3.5327777632438853,6.977118768039378,3,0.5900107705703176,0.3,0.0,11989.22,0.844,1.0,6.0
3940,3940,2019-06-28,16,11,54.18181818181818,11.090909090909092,11,1.173096191157306,11,3.161983505334032,5.335079696491338,11,-0.2859019740492667,0.4231404958677686,0.3743374177391422,11975.35,-40.7,0.0,6.0
3941,3941,2019-06-28,17,12,14.333333333333334,2.75,12,0.7769724214402655,12,2.4175379598367788,4.277843714610378,12,0.5679383705585453,0.2073511904761904,0.4252803132502067,11897.63,26.62,1.0,6.0
