,date2,hour,favorites count,favorites mean,retweets mean,retweets count,RT_score mean,RT_score count,fav_score mean,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent mean
3689,2019-06-17,15,4,1492.75,236.0,4,2.819098169134251,4,4.5059198789854955,8.325018048119746,4,0.3040356131737366,0.19166666666666665,3.263894852028373
3690,2019-06-17,16,8,12.375,2.75,8,0.7909920979661493,8,1.8732414686723522,4.039233566638502,8,0.4798048591296749,0.2859848484848485,0.6272276868770849
3691,2019-06-17,17,8,50.875,15.625,8,1.753528998393664,8,3.0585542182244483,6.062083216618113,8,0.00943368738399971,0.14501262626262623,-0.5000239512196698
3692,2019-06-17,18,5,31.6,7.2,5,1.542846228969817,5,2.9095556893354333,5.85240191830525,5,1.2226975868058376,0.45066666666666666,2.594843178380828
3693,2019-06-17,19,8,21.5,5.75,8,1.0332062706975411,8,2.415158908760006,4.6983651794575465,8,0.0952583140463908,0.1568181818181818,0.7323342666362139
3694,2019-06-17,20,2,8.0,1.0,2,0.0,2,1.8317808230648231,3.3317808230648236,2,0.47532658099487146,0.18148148148148144,1.4360951415139647
3695,2019-06-17,21,4,476.25,161.0,4,1.7894338710624766,4,3.003957953472918,5.793391824535394,4,0.0,0.25,-0.5620352398989282
3696,2019-06-17,22,4,35.0,10.5,4,1.660947433286918,4,2.8005926141612623,5.461540047448181,4,0.17294352790983353,0.2,0.8770909399847574
3697,2019-06-17,23,3,854.3333333333334,138.33333333333334,3,3.4903571700402423,3,5.113450519353274,9.93714102272685,3,0.0,0.0,0.6906734241336695
3698,2019-06-18,1,2,111.5,41.0,2,2.2033596236321267,2,3.246119917510236,5.449479541142362,2,0.0,0.0,0.5462157604488743
3699,2019-06-18,2,3,13.333333333333334,2.0,3,0.6931471805599453,3,2.2674649211081035,2.960612101668049,3,0.14648163848908127,0.26666666666666666,0.7541397976815234
3700,2019-06-18,3,3,13.666666666666666,2.0,3,0.6931471805599453,3,2.5592878335594036,3.252435014119349,3,-0.29443696005371506,0.5407407407407407,0.0
3701,2019-06-18,4,2,30.5,15.5,2,1.7169936022425731,2,2.0554369320866557,4.272430534329229,2,0.0,0.4666666666666667,1.5432019089997175
3702,2019-06-18,6,1,1.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0
3703,2019-06-18,7,1,85.0,41.0,1,3.713572066704308,1,4.442651256490317,8.156223323194624,1,0.0,0.0,5.290126447424033
3704,2019-06-18,8,6,38.666666666666664,4.5,6,0.9634572526320548,6,2.7704862144677675,3.7339434670998224,6,-0.11326814157164815,0.3138888888888889,1.264070261830366
3705,2019-06-18,9,10,1119.6,369.3,10,2.7688828206276392,10,3.9809100150359717,6.849792835663611,10,1.2073116935383823,0.2021212121212121,1.8071250930650347
3706,2019-06-18,10,4,387.75,70.75,4,2.414652377268978,4,3.5705205135434497,6.235172890812428,4,1.80261320044206,0.15,1.7618363427977564
3707,2019-06-18,11,10,391.9,95.6,10,2.499694274271285,10,4.128652109514542,6.728346383785826,10,0.6287038298443962,0.31511904761904763,1.4781625312245994
3708,2019-06-18,12,23,71.91304347826087,30.91304347826087,23,2.3180010339824806,23,3.390090434757321,6.708091468739802,23,0.8951787580297159,0.34889328063241104,1.3035400255813057
3709,2019-06-18,13,11,62.90909090909091,26.727272727272727,11,2.6173676695282144,11,3.644072535240117,7.261440204768331,11,1.205425425645655,0.3124360487996852,1.7506141774314785
3710,2019-06-18,14,11,69.0909090909091,20.0,11,1.6369447315662293,11,3.2855703817244772,5.922515113290706,11,-0.07077971493717428,0.40647382920110187,0.491659343862162
3711,2019-06-18,15,9,20.22222222222222,3.888888888888889,9,0.9840576107799842,9,2.17429747844293,4.380577311445136,9,1.232154269432288,0.39336219336219336,1.7308638278532067
3712,2019-06-18,16,26,48.61538461538461,21.653846153846153,26,1.9230502662428433,26,2.723816064294145,5.6853278689985265,26,0.27022010929190976,0.14055944055944056,0.8535117273747755
3713,2019-06-18,17,8,62.5,25.75,8,2.1644559859351666,8,3.0314481751737947,6.445904161108961,8,1.3581683734178798,0.25231331168831167,2.1153674481610985
3714,2019-06-18,18,7,29677.85714285714,3689.714285714286,7,2.422887772661524,7,3.7076213685294293,7.416223426905238,7,0.8511079042688419,0.20396825396825394,0.1314984692974111
3715,2019-06-18,19,8,1522.75,43.375,8,2.697109679743125,8,4.640360877066114,8.462470556809238,8,0.11328878323055708,0.2714285714285714,-0.8088503051730457
3716,2019-06-18,20,5,32.0,15.2,5,2.248118333893049,5,2.7020273816762184,5.950145715569268,5,1.0859705344946575,0.35,0.1587895810366537
3717,2019-06-18,21,1,592.0,307.0,1,5.726847747587197,1,6.3835066348840055,13.110354382471202,1,0.0,0.0,0.0
3718,2019-06-18,22,4,25.0,8.75,4,1.2441834356051436,4,2.3680222656003647,4.612205701205508,4,-0.14941834356051437,0.15,0.074
3719,2019-06-18,23,5,1398.8,84.6,5,2.6885412464191316,5,4.103689179631285,7.992230426050417,5,-0.24713094480829575,0.35416666666666663,2.1817325819074824
3720,2019-06-19,0,3,639.6666666666666,144.0,3,4.709791621558758,3,5.8387307058123925,10.54852232737115,3,0.0,0.0,3.4745833566939957
3721,2019-06-19,2,3,304.6666666666667,10.0,3,1.1337324605540517,3,3.122448040261949,4.256180500816001,3,1.5881621995233342,0.2333333333333333,1.5762099468991717
3722,2019-06-19,3,1,10.0,0.0,1,0.0,1,2.302585092994046,2.302585092994046,1,-0.2302585092994046,0.6,0.0
3723,2019-06-19,4,4,877.0,37.0,4,2.786535615863602,4,4.692062989602459,7.478598605466061,4,1.660947433286918,0.1375,0.1358885781425747
3724,2019-06-19,6,2,31.0,9.0,2,1.416606672028108,2,3.431901695726477,4.848508367754586,2,-0.1683647914993237,0.675,0.0
3725,2019-06-19,7,3,607.6666666666666,125.0,3,4.445058447065427,3,5.5938078064402985,10.37219958683906,3,1.3944807203787664,0.3126984126984127,3.825450250317887
3726,2019-06-19,8,2,114.5,45.5,2,2.5908917751460425,2,3.970113882572851,6.561005657718893,2,-0.1629048269010741,0.3,0.0
3727,2019-06-19,9,3,29.666666666666668,10.666666666666666,3,1.7775729310884565,3,2.514777369351229,4.625683633773019,3,-0.4749652174995616,0.13333333333333333,0.0
3728,2019-06-19,10,6,48.833333333333336,12.833333333333334,6,1.509434378672357,6,3.345894614291884,4.85532899296424,6,0.20204177238697651,0.16749999999999998,-1.1366269084980136
3729,2019-06-19,11,6,20.166666666666668,1.8333333333333333,6,0.46209812037329684,6,2.34110371315461,2.803201833527907,6,0.288707500221598,0.2868686868686869,1.25788508352919
3730,2019-06-19,12,3,34.333333333333336,8.666666666666666,3,1.8876534933786486,3,3.5357345614817692,6.423388054860418,3,0.6054597199030829,0.18333333333333335,-1.0668530012534905
3731,2019-06-19,13,5,84.8,36.4,5,3.4643524976962374,5,4.312884046798169,8.977236544494406,5,-0.15118496924517455,0.3434090909090909,1.3065845649761005
3732,2019-06-19,14,6,100.16666666666667,17.666666666666668,6,1.4238101563608023,6,3.045089022852475,5.4688991792132775,6,-0.34162497288937616,0.24166666666666667,-0.21192795205621354
3733,2019-06-19,15,19,1351.6315789473683,76.42105263157895,19,1.380981901356317,19,2.9893632199883933,5.37034512134471,19,-0.29109522722146985,0.30439261031366294,0.14664937403623254
3734,2019-06-19,16,15,504.93333333333334,74.13333333333334,15,1.8205846637812049,15,3.091150981621083,5.911735645402287,15,0.08551412683871508,0.14148148148148149,-0.012317696533125696
3735,2019-06-19,17,9,8.222222222222221,2.4444444444444446,9,0.5171067055730582,9,1.347466953708043,3.197906992614435,9,0.037625492901332123,0.16975308641975306,0.4506992637343353
3736,2019-06-19,18,16,2750.625,90.5,16,1.966200771024411,16,3.66925719868136,6.7604579697057705,16,0.2181148560544982,0.3217013888888889,-0.6456665339030577
3737,2019-06-19,19,9,152.33333333333334,64.0,9,1.7305947458346966,9,2.756164210790076,5.597870067735885,9,0.018161002939499776,0.18013468013468012,0.15338251060762406
3738,2019-06-19,20,10,782.2,62.5,10,1.4579377118736871,10,2.7311192468445546,5.1890569587182425,10,0.5370046826618404,0.3769444444444444,-0.10813844919103277
3739,2019-06-19,21,1,24.0,8.0,1,2.0794415416798357,1,3.1780538303479458,6.2574953720277815,1,-0.6257495372027781,0.6,1.2658913137612202
3740,2019-06-19,22,4,26.5,5.25,4,1.2624640018123843,4,2.864920725893627,5.377384727706011,4,0.1590902448707955,0.3,0.5034258092563488
3741,2019-06-19,23,8,129.0,12.625,8,1.0570210611973079,8,3.716242170428318,5.773263231625626,8,0.28657776996853235,0.2544642857142857,2.337184443320328
3742,2019-06-20,0,7,61.42857142857143,4.0,7,0.6048723577996086,7,3.5198817276322916,4.1247540854319,7,0.10409691241363664,0.40714285714285714,0.1632525391307927
3743,2019-06-20,1,7,285.57142857142856,25.285714285714285,7,1.951442916954879,7,3.8118324597535493,5.906132519565571,7,0.04771822113036545,0.41428571428571426,0.7705420902811663
3744,2019-06-20,2,6,731.1666666666666,17.833333333333332,6,1.789167400393474,6,4.521535312580753,6.310702712974227,6,-0.34379419382301163,0.3055555555555555,1.1669432478831434
3745,2019-06-20,3,3,33.0,9.333333333333334,3,1.7234946650127174,3,3.492663984321767,5.216158649334484,3,-0.310684638809142,0.5666666666666667,0.0
3746,2019-06-20,5,3,11.666666666666666,1.0,3,0.23104906018664842,3,2.3796223333151745,2.610671393501823,3,-0.2610671393501823,0.6,0.0
3747,2019-06-20,6,2,14.5,9.5,2,1.4722194895832201,2,1.683647914993237,3.6558674045764574,2,0.2284917127860286,0.25,1.670243109899278
3748,2019-06-20,7,1,402.0,155.0,1,5.043425116919247,1,5.996452088619021,11.039877205538268,1,-2.9439672548102043,0.8333333333333334,0.0
3749,2019-06-20,8,3,25.333333333333332,8.0,3,1.6958654450774613,3,3.0657517108091756,4.761617155886637,3,-0.12688874965901067,0.19999999999999998,1.4822402071774083
3750,2019-06-20,9,11,25.545454545454547,10.363636363636363,11,1.3465705591158503,11,2.630465416174643,4.067945066199584,11,0.01698687854229504,0.17457300275482093,0.500229137553985
3751,2019-06-20,10,2,5.0,1.0,2,0.0,2,1.6094379124341003,1.6094379124341003,2,-0.16094379124341004,0.6,0.0
3752,2019-06-20,11,2,39.5,24.5,2,1.9459101490553132,2,2.8518912373281005,4.797801386383414,2,-1.2313962617470404,0.5,3.390201252143975
3753,2019-06-20,12,6,31.5,11.166666666666666,6,1.8167639630019545,6,3.075417635204294,6.058848264872915,6,0.10293183490945962,0.24722222222222223,0.6845744542674052
3754,2019-06-20,13,12,209.33333333333334,37.416666666666664,12,0.5995364042583612,12,1.5977812685578805,3.197317672816242,12,0.20824236503651997,0.23214285714285712,0.9528850254482629
3755,2019-06-20,14,10,130.0,18.2,10,1.5635857484044242,10,2.7703295935108594,5.4339153419152835,10,-0.10874663948575906,0.242125,-0.6300500292932083
3756,2019-06-20,15,2,253.5,16.0,2,1.7328679513998633,2,4.637595672147899,7.370463623547763,2,0.0,0.0,0.0
3757,2019-06-20,16,6,38.666666666666664,9.166666666666666,6,1.0330797860820515,6,2.3634172683860784,4.3964970544681305,6,0.3421793351483671,0.25191197691197686,1.1665587628051861
3758,2019-06-20,17,7,182.14285714285714,59.285714285714285,7,1.9615700367833935,7,2.7936156390487032,6.040899961546382,7,1.4386431460019597,0.562641723356009,0.06470933198475722
3759,2019-06-20,18,15,31044.866666666665,5069.733333333334,15,2.873023054786428,15,4.6793426639155165,8.619032385368609,15,0.453759716737065,0.18946127946127947,0.6835770183598964
3760,2019-06-20,19,11,8164.272727272727,599.2727272727273,11,2.3989591503379866,11,3.535256671677746,7.1160340038339145,11,0.20393788761664125,0.2191460055096419,-0.1610722158977108
3761,2019-06-20,20,6,5676.0,236.5,6,2.85824725058924,6,4.917429287494189,8.77567653808343,6,0.6601358559427837,0.309006734006734,0.4908362570530859
3762,2019-06-20,21,12,74.33333333333333,12.166666666666666,12,0.5459233612536171,12,1.4047690890295803,2.9506924502831975,12,0.015739592165010825,0.03638888888888888,0.4879906430459817
3763,2019-06-20,22,5,51.4,18.4,5,0.899961934066053,5,1.9987387640844556,3.8987006981505083,5,-0.2437198067702968,0.10833333333333332,-0.04191587223719365
3764,2019-06-20,23,1,2.0,0.0,1,0.0,1,0.6931471805599453,1.6931471805599454,1,0.7619162312519755,0.75,1.270876273728295
3765,2019-06-21,0,4,47.75,1.5,4,0.44793986730701374,4,2.1071451332649085,2.555085000571922,4,-0.04332169878499658,0.2857142857142857,-0.11564195243224427
3766,2019-06-21,2,5,3.4,0.2,5,0.0,5,0.7902487437162854,0.7902487437162854,5,-0.03792463264753089,0.4851190476190476,0.39926001698246283
3767,2019-06-21,3,2,811.5,90.5,2,2.599248515632913,2,3.6957076173376793,6.294956132970592,2,0.0,0.175,0.0
3768,2019-06-21,4,1,82.0,27.0,1,3.295836866004329,1,4.406719247264253,7.7025561132685825,1,2.200730318076738,0.5357142857142857,3.7333965725922216
3769,2019-06-21,6,2,31.0,11.0,2,2.282174095733918,2,3.399527931029398,6.181702026763316,2,-0.24636268425786023,0.3,1.6374403111149478
3770,2019-06-21,7,3,2514.0,169.66666666666666,3,4.296052116973878,3,6.633030846312587,10.929082963286467,3,0.8585999915672917,0.5166666666666667,2.477807452203093
3771,2019-06-21,8,11,24.363636363636363,5.909090909090909,11,1.2013338814079324,11,2.5264359591672783,3.8186789314843015,11,-0.029345653375758184,0.34545454545454546,1.160565539285178
3772,2019-06-21,9,5,14.0,6.4,5,1.1325920960271891,5,2.210938458264682,3.543530554291871,5,0.2147835083975637,0.27999999999999997,-0.5625883479896135
3773,2019-06-21,10,7,401.57142857142856,52.285714285714285,7,2.9020719341539114,7,4.453268139493271,7.498197216504325,7,0.25998986705943294,0.37857142857142856,1.8320355858224315
3774,2019-06-21,11,3,111.33333333333333,44.666666666666664,3,3.4552369981543003,3,4.464360117653358,7.919597115807658,3,0.0,0.0,0.0
3775,2019-06-21,12,6,92.16666666666667,33.666666666666664,6,2.4179270230956194,6,3.9609484627429405,7.37887548583856,6,0.06253970931299084,0.16717171717171717,1.67598082861193
3776,2019-06-21,13,5,210.6,25.2,5,1.9591247813320365,5,3.447419725854833,6.60654450718687,5,0.33908816443802653,0.0909090909090909,2.4036495196825363
3777,2019-06-21,14,11,17.09090909090909,3.272727272727273,11,0.542376976283972,11,1.9685674660197519,3.5109444423037233,11,-0.16166472767754891,0.1159090909090909,-0.12486023831771527
3778,2019-06-21,15,13,70.38461538461539,8.461538461538462,13,0.8888688508720569,13,2.5143775046643295,4.403246355536386,13,0.11774192751923142,0.3032967032967033,0.7265661068918594
3779,2019-06-21,16,10,201.0,77.0,10,2.0323150616634242,10,3.408936788486492,6.641251850149916,10,-0.23528544186470168,0.22341666666666668,1.8791532674275355
3780,2019-06-21,17,13,1110.923076923077,48.46153846153846,13,1.912332692428927,13,3.3879228337169844,6.454101679992065,13,0.10642975225796378,0.188034188034188,0.1793670664428838
3781,2019-06-21,18,10,566.6,48.2,10,2.3564572342839956,10,3.9651716556774197,7.521628889961415,10,-0.26608154886865437,0.3068181818181818,1.4191045386836671
3782,2019-06-21,19,6,17.666666666666668,5.0,6,0.8745040120267477,6,1.545145145286036,3.4196491573127834,6,0.5852195864705053,0.24666666666666667,0.42966511087574233
3783,2019-06-21,20,2,0.5,0.0,2,0.0,2,0.0,1.0,2,0.125,0.2222222222222222,0.32715
3784,2019-06-21,21,6,3926.3333333333335,161.66666666666666,6,4.181215864618436,6,6.505324059062537,11.686539923680973,6,1.46126510765113,0.19583333333333333,0.3418043570037885
3785,2019-06-21,22,1,25.0,3.0,1,1.0986122886681098,1,3.2188758248682006,5.31748811353631,1,-0.5317488113536311,0.6,0.0
3786,2019-06-21,23,6,1769.0,326.8333333333333,6,4.835144812354,6,6.784380720009447,12.619525532363445,6,0.9111977486881031,0.06944444444444443,1.7995766639913917
3787,2019-06-22,0,7,249.85714285714286,17.714285714285715,7,1.214001481714209,7,3.2729093410606196,4.486910822774829,7,1.191463757876805,0.5698412698412698,0.9272201717730199
3788,2019-06-22,1,3,56.666666666666664,12.0,3,1.7309856169634035,3,2.951602544205409,5.0159214945021455,3,0.24904293258694413,0.08333333333333333,0.0
3789,2019-06-22,2,8,273.25,41.125,8,1.2532573881155387,8,2.983707278173485,4.2369646662890235,8,-0.09878109296453569,0.0875,-0.1453209272746097
3790,2019-06-22,3,5,9.2,1.4,5,0.4605170185988091,5,1.2080509422554828,1.668567960854292,5,-0.1668567960854292,0.42000000000000004,0.0
3791,2019-06-22,4,1,70.0,18.0,1,2.8903717578961645,1,4.248495242049359,7.138866999945524,1,-0.7138866999945525,0.6,0.0
3792,2019-06-22,6,1,69.0,37.0,1,3.6109179126442243,1,4.23410650459726,8.845024417241483,1,0.0,0.0,1.5735298438272598
3793,2019-06-22,7,1,891.0,179.0,1,5.187385805840755,1,6.792344427470809,11.979730233311564,1,0.0,0.0,0.0
3794,2019-06-22,8,6,15.666666666666666,1.8333333333333333,6,0.5074204062872372,6,2.0249170490069632,2.5323374552942,6,-0.17262904708022875,0.39999999999999997,0.0
3795,2019-06-22,9,1,185.0,79.0,1,4.3694478524670215,1,5.220355825078324,9.589803677545346,1,-4.794901838772673,0.9,-7.3154363804483244
3796,2019-06-22,10,6,14.5,1.5,6,0.34657359027997264,6,2.4625687252155006,2.8091423154954733,6,-0.01791831780105313,0.24861111111111112,0.28332496575605504
3797,2019-06-22,11,3,87.33333333333333,24.333333333333332,3,2.1750098859478206,3,3.1573630208004864,5.66570624008164,3,-0.3191290585570467,0.19999999999999998,0.0
3798,2019-06-22,12,5,448.0,45.4,5,2.037628008085509,5,4.193128194508554,7.230756202594063,5,-1.7182607440728375,0.54,-1.4096823676368437
3799,2019-06-22,13,2,31.0,4.5,2,1.0397207708399179,2,3.3006150593644383,5.340335830204356,2,-0.5340335830204357,0.6,0.0
3800,2019-06-22,14,7,124.85714285714286,18.142857142857142,7,1.6959268038560196,7,3.236258282973951,6.075042229687114,7,-0.31272834977787295,0.34285714285714286,0.0
3801,2019-06-22,15,10,344.8,65.9,10,1.631904267187544,10,3.362275592769575,6.094179859957118,10,-0.3527622185801279,0.3809722222222222,-0.563009122952094
3802,2019-06-22,16,7,107.14285714285714,9.142857142857142,7,0.9065194801183708,7,2.3662258789129043,4.55845964474556,7,-0.0733720825131298,0.38571428571428573,0.0953969186077418
3803,2019-06-22,17,7,4737.714285714285,546.8571428571429,7,1.9196880352573522,7,3.5936869409256507,6.656232119040146,7,-0.3393507302597402,0.40317460317460313,0.0
3804,2019-06-22,18,2,480.0,17.5,2,1.7631802623080808,2,3.4329455374417193,6.6961257997498,2,0.0,0.0,0.0
3805,2019-06-22,19,9,13.555555555555555,1.8888888888888888,9,0.601294005761671,9,2.0853304688005734,3.6866244745622447,9,0.7012911552495785,0.337037037037037,0.6167451177718196
3806,2019-06-22,21,1,27.0,3.0,1,1.0986122886681098,1,3.295836866004329,5.394449154672439,1,0.0,0.0,1.9484750346676851
3807,2019-06-22,22,25,1.52,0.08,25,0.0,25,0.36451792103870134,1.3645179210387013,25,0.2672380088560606,0.266,0.11486586333474262
3808,2019-06-23,0,11,498.90909090909093,60.18181818181818,11,1.9225426097238165,11,3.4781651325008243,5.491616833133732,11,-0.698184243500319,0.47747933884297517,0.20286252991675938
3809,2019-06-23,1,2,62.5,8.5,2,1.3862943611198906,2,3.7319683022344625,5.118262663354353,2,-0.13862943611198905,0.3,0.0
3810,2019-06-23,2,6,10.833333333333334,0.6666666666666666,6,0.23104906018664842,6,1.8422905123926794,2.0733395725793278,6,-0.11465593007434065,0.2833333333333333,0.0129927004959511
3811,2019-06-23,3,2,0.0,0.0,2,0.0,2,0.0,0.0,2,0.0,0.5,0.29375
3812,2019-06-23,5,1,78.0,11.0,1,2.3978952727983707,1,4.356708826689592,6.754604099487962,1,0.0,0.0,0.0
3813,2019-06-23,7,2,9.0,0.0,2,0.0,2,1.9033312448851598,1.9033312448851598,2,-0.1354025100551105,0.3,0.05414419704763724
3814,2019-06-23,8,5,12.6,0.6,5,0.13862943611198905,5,1.810737312386161,1.94936674849815,5,-0.19493667484981503,0.5388888888888889,0.05464
3815,2019-06-23,9,2,76.0,28.0,2,2.5344521011101158,2,4.089740092679445,6.624192193789561,2,0.0,0.25,1.948839085311065
3816,2019-06-23,10,2,4.0,1.0,2,0.34657359027997264,2,1.354025100551105,1.7005986908310775,2,-0.8958797346140275,0.5,-0.6514927352734278
3817,2019-06-23,11,2,52.0,16.5,2,2.3767950955531822,2,3.7649716853007944,6.6417667808539775,2,-0.11304471442622602,0.16666666666666666,0.0
3818,2019-06-23,12,2,20.5,2.0,2,0.6931471805599453,2,2.368099224197248,4.061246404757194,2,-0.33866924548281574,0.4357142857142857,0.2249712373452214
3819,2019-06-23,13,8,10.125,2.25,8,0.36129646973702056,8,1.5306616698354318,3.0169581395724525,8,0.25542082653164355,0.3648313492063492,0.06889535456439481
3820,2019-06-23,14,4,12.25,4.75,4,0.7225929394740411,4,1.8900201162554569,3.862613055729498,4,0.18795966981017817,0.2055871212121212,-0.2828562243767412
3821,2019-06-23,15,5,47.0,14.2,5,1.492328078441715,5,2.8687094436921234,5.361037522133839,5,-0.37391880055809656,0.36,-1.0258322459317253
3822,2019-06-23,16,3,109.66666666666667,9.333333333333334,3,1.9078617006507936,3,4.13359322819992,7.0414549288507144,3,0.15512859228988138,0.3111111111111111,-0.7712168794850265
3823,2019-06-23,17,13,8992.538461538461,1647.2307692307693,13,2.3680406169829418,13,4.613462092746213,8.13534886357531,13,0.16529939954112424,0.23056832056832055,1.7147343945940035
3824,2019-06-23,18,8,17.625,2.5,8,0.6103502403232963,8,1.8166114636711472,3.4269617039944436,8,0.41397427263607656,0.3463541666666667,0.35205989136511173
3825,2019-06-23,19,5,4.4,0.4,5,0.13862943611198905,5,1.0910642230715404,2.2296936591835292,5,0.1373363562358502,0.2922222222222222,0.05930723843144862
3826,2019-06-23,20,8,9986.0,692.125,8,2.6394351367733995,8,4.606397353053227,8.370832489826627,8,0.7645550081533173,0.35625,1.3501517598562682
3827,2019-06-23,21,14,13581.642857142857,1324.7142857142858,14,1.8978332670297284,14,3.4657181765181733,6.363551443547901,14,0.14180021617085442,0.15595238095238093,0.0371625909805925
3828,2019-06-23,22,19,16.05263157894737,2.789473684210526,19,0.35871789421443845,19,0.6703272856463982,2.0816767588082055,19,0.10160607508995463,0.3458433014354067,-0.012470996763235908
3829,2019-06-23,23,3,37.0,4.0,3,1.155245300933242,3,2.633669017330807,4.788914318264049,3,-0.3671617239154679,0.6166666666666667,1.1409837771864855
3830,2019-06-24,0,12,91.33333333333333,27.5,12,0.9634572526320548,12,2.6775358921864565,3.640993144818511,12,0.7543199002966414,0.3748015873015873,0.47158685939891876
3831,2019-06-24,1,3,12.666666666666666,1.6666666666666667,3,0.5364793041447001,3,1.4255553730053518,1.9620346771500519,3,-0.17309856169634033,0.19999999999999998,0.0
3832,2019-06-24,2,2,64.0,8.0,2,2.0471722811110507,2,4.101925686091939,6.14909796720299,2,-0.33726181747421813,0.3,0.0
3833,2019-06-24,3,1,24.0,5.0,1,1.6094379124341003,1,3.1780538303479458,4.787491742782046,1,0.0,0.0,0.0
3834,2019-06-24,4,7,1243.5714285714287,67.0,7,3.118068089184862,7,5.396859300363539,8.5149273895484,7,1.442994371470624,0.5126984126984127,0.6634061863009981
3835,2019-06-24,5,6,6583.5,257.1666666666667,6,3.5790984982367147,6,6.386324375542099,9.965422873778813,6,0.6602381856342553,0.225,2.930574764440023
3836,2019-06-24,6,7,1080.857142857143,117.28571428571429,7,3.7174929028914336,7,5.961120575164043,9.678613478055476,7,0.38980954724037026,0.1476190476190476,-1.35982422581796
3837,2019-06-24,7,4,1049.5,399.0,4,2.8375898688854058,4,4.571185150297136,7.408775019182542,4,-0.05994738181995927,0.15,0.0
3838,2019-06-24,8,3,61.666666666666664,29.333333333333332,3,2.522793089278841,3,3.0145257180326936,5.537318807311535,3,0.0,0.19999999999999998,0.0
3839,2019-06-24,9,7,49.57142857142857,20.142857142857142,7,1.5604366619805408,7,2.8656926168310224,4.426129278811564,7,-0.24131352655618898,0.3261904761904762,-0.03885154242520209
3840,2019-06-24,10,10,256.0,21.5,10,1.9719533089916776,10,3.90184803416152,5.873801343153198,10,0.6559374594204067,0.276060606060606,3.0138807636597944
3841,2019-06-24,11,4,26.0,8.25,4,1.3438196019210413,4,2.3570072681518575,3.7008268700728983,4,-0.18008513802707737,0.3,1.1913706394750647
3842,2019-06-24,12,12,464.1666666666667,56.916666666666664,12,2.2281830357362504,12,4.241778673281698,7.469961709017948,12,0.9572833370540023,0.3864930555555555,2.3711310873785467
3843,2019-06-24,13,10,1134.7,50.5,10,1.9384411967693154,10,3.0768394941675195,6.015280690936835,10,0.930356823483702,0.265,1.6401238186730513
3844,2019-06-24,14,8,455.625,66.0,8,1.82113323328991,8,3.896135983631999,6.71726921692191,8,-0.059220870228542104,0.2,1.1442988910812288
3845,2019-06-24,15,7,70.85714285714286,34.42857142857143,7,2.5392152737506377,7,3.861112829028286,7.400328102778923,7,0.3097686883254404,0.18571428571428572,-0.08217130784036475
3846,2019-06-24,16,5,387.2,14.4,5,1.5099218330309063,5,3.8025660643874373,6.312487897418343,5,-0.16209586464829973,0.25916666666666666,1.0163537951740529
3847,2019-06-24,17,11,241.36363636363637,9.545454545454545,11,1.1332141130418414,11,2.4295553894256914,4.835496775194806,11,0.22531660182721486,0.2762121212121212,-0.6921183016328573
3848,2019-06-24,18,1,47.0,8.0,1,2.0794415416798357,1,3.8501476017100584,6.929589143389894,1,-0.6929589143389894,0.6,0.0
3849,2019-06-24,19,4,21.75,6.25,4,1.3529115129637599,4,1.8590069540879621,4.711918467051722,4,0.3861388884406179,0.23333333333333334,0.8546999091185814
3850,2019-06-24,20,4,21.5,4.0,4,0.833051127543801,4,1.277996947089136,3.361048074632937,4,0.0,0.0,0.20283502069519074
3851,2019-06-24,22,5,17138.0,1527.6,5,4.893024834060247,5,6.969708746813959,12.862733580874206,5,-0.410715897882642,0.034999999999999996,0.9117892932994653
3852,2019-06-24,23,4,309.5,25.0,4,2.586923122240056,4,4.566302242966721,8.153225365206776,4,-0.9771856857300358,0.196875,1.2148374388876635
3853,2019-06-25,0,2,17.5,0.5,2,0.0,2,2.0948273710132126,2.0948273710132126,2,0.0,0.0,0.0
3854,2019-06-25,1,8,2427.125,160.375,8,3.3902773884887982,8,5.971089131012487,9.486366519501287,8,0.1330475567196558,0.05,2.838714855691997
3855,2019-06-25,2,10,1394.6,55.4,10,1.9263295656435186,10,4.154928184971072,6.081257750614592,10,0.2943661123979088,0.29,0.8223423657352873
3856,2019-06-25,3,7,803.8571428571429,29.285714285714285,7,3.2502727013087243,7,6.321640252852711,9.571912954161435,7,1.2067621056623232,0.24839285714285714,2.821569711718851
3857,2019-06-25,4,5,71.6,28.0,5,1.5181704247377161,5,2.7711407749816375,4.289311199719354,5,1.923933126917143,0.6266666666666667,0.809903713193779
3858,2019-06-25,5,8,393.0,16.375,8,2.5244081623027075,8,4.861377071679223,7.385785233981929,8,0.32587794258444913,0.22916666666666666,-0.3464650200164659
3859,2019-06-25,6,1,29.0,7.0,1,1.9459101490553132,1,3.367295829986474,5.313205979041787,1,-0.5313205979041787,0.6,0.0
3860,2019-06-25,7,7,1476.142857142857,54.285714285714285,7,2.4893964691936894,7,4.486535103679605,7.118788715730438,7,-0.2623714918864141,0.45190476190476186,0.7446192720486648
3861,2019-06-25,8,5,7590.4,389.0,5,3.027630267920706,5,4.518596938648372,7.5462272065690765,5,2.3318823866177407,0.54,0.0
3862,2019-06-25,9,7,628.2857142857143,114.71428571428571,7,3.7122061704799494,7,4.998136803871339,8.85320011720843,7,0.003778902130669813,0.1952380952380952,2.315295192434055
