,Unnamed: 0,Unnamed: 0.1,date2,hour,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent_hourly mean,Close,price dir,movement,month
3938,3938,3938,2019-06-28,14,10.643301966925288,4,4.566206337250453,0.15,2.908216816194813,11833.55,-34.154,0.0,6.0
3939,3939,3939,2019-06-28,15,6.977118768039378,3,0.5900107705703176,0.3,0.0,11989.22,0.844,1.0,6.0
3940,3940,3940,2019-06-28,16,5.335079696491338,11,-0.2859019740492667,0.4231404958677686,0.3743374177391422,11975.35,-40.7,0.0,6.0
3941,3941,3941,2019-06-28,17,4.277843714610378,12,0.5679383705585453,0.2073511904761904,0.4252803132502067,11897.63,26.62,1.0,6.0
3942,3942,3942,2019-06-28,18,3.717650812809624,12,-0.1030355204520703,0.15,-0.0669833333333333,11993.84,6.774,1.0,6.0
3943,3943,3943,2019-06-28,19,8.22340003633252,8,0.878837652894723,0.3486111111111111,1.7261915785865831,12368.43,106.976,1.0,6.0
3944,3944,3944,2019-06-28,20,4.301130847836661,6,-0.4134464181169995,0.5,0.0,12271.49,56.454,1.0,6.0
3945,3945,3945,2019-06-28,21,6.34053999474328,4,-0.5156122590172438,0.4666666666666666,0.1890326409446813,12356.41,76.212,1.0,6.0
3946,3946,3946,2019-06-28,22,4.928583199269768,6,0.1259417936413182,0.2416666666666666,0.3906051685952271,12375.82,95.638,1.0,6.0
3947,3947,3947,2019-06-28,23,3.6020033435383976,2,0.5217005623223666,0.225,-0.7019833566427394,12400.63,81.358,1.0,6.0
3948,3948,3948,2019-06-29,0,2.165366670143165,2,0.2427835357433245,0.4499999999999999,0.0,12277.0,-18.286,0.0,6.0
3949,3949,3949,2019-06-29,1,1.2109101709851404,7,0.3267975445143772,0.2537301587301587,-0.0051442904359597,11893.77,-75.544,0.0,6.0
3950,3950,3950,2019-06-29,2,2.138333059508028,2,0.2397524945509,0.1611111111111111,0.0,11832.19,-104.844,0.0,6.0
3951,3951,3951,2019-06-29,3,3.6888794541139367,1,0.6204024536464345,0.45,0.0,11616.29,-151.906,0.0,6.0
3952,3952,3952,2019-06-29,4,5.988829490767726,2,0.0,0.0,0.0,11723.22,-135.482,0.0,6.0
3953,3953,3953,2019-06-29,6,4.91070472075026,2,-0.2898028875382686,0.3,0.0,11842.35,-10.284,0.0,6.0
3954,3954,3954,2019-06-29,7,7.962243464266207,1,0.0,0.0,0.0,11873.61,8.284,1.0,6.0
3955,3955,3955,2019-06-29,8,2.6092346478092567,5,-0.2609234647809256,0.6,0.0,11696.63,16.068,1.0,6.0
3956,3956,3956,2019-06-29,9,4.265125751506963,9,-0.1905070322437239,0.3333333333333333,0.2053225321630168,11657.04,-13.236,0.0,6.0
3957,3957,3957,2019-06-29,10,6.851897429697945,4,0.1309006367628495,0.09,1.0633046048765946,11887.42,54.41,1.0,6.0
3958,3958,3958,2019-06-29,11,3.473487996067709,2,0.5216230396071742,0.2055555555555555,0.6410419767617883,12023.91,36.312,1.0,6.0
3959,3959,3959,2019-06-29,12,4.111288134035684,2,0.8573530043605466,0.525,0.0,12100.0,45.278,1.0,6.0
3960,3960,3960,2019-06-29,13,4.519062606723084,4,-0.2149605489749594,0.4499999999999999,0.6473356843571575,12025.54,65.782,1.0,6.0
3961,3961,3961,2019-06-29,14,4.238367077609334,5,-0.2378577228238146,0.36,0.0,11978.39,64.27,1.0,6.0
3962,3962,3962,2019-06-29,15,3.482583760015969,3,-0.2399832499771556,0.3111111111111111,0.0,11939.62,10.44,1.0,6.0
3963,3963,3963,2019-06-29,16,4.828641396489095,1,-0.4828641396489095,0.6,0.0,11860.46,-32.69,0.0,6.0
3964,3964,3964,2019-06-29,17,6.553272140985231,4,0.2312278475881625,0.2636363636363636,1.630721399935095,12014.17,-17.166,0.0,6.0
3965,3965,3965,2019-06-29,18,3.1761608689349803,5,-0.1837531432822991,0.24,0.0,11998.84,-5.34,0.0,6.0
3966,3966,3966,2019-06-29,19,9.388403797103692,3,5.211423383935228,0.3999999999999999,6.960365369896215,11900.0,-15.678,0.0,6.0
3967,3967,3967,2019-06-29,20,5.646242950088608,5,-0.9219596905505114,0.4933333333333333,-0.999133414342867,12150.2,42.116,1.0,6.0
3968,3968,3968,2019-06-29,21,8.614249996144576,4,-0.2582630133058072,0.15,0.0314283993187097,11992.97,26.502,1.0,6.0
3969,3969,3969,2019-06-29,22,4.111147523036721,3,-0.1821969372884861,0.1999999999999999,1.0257754560093748,12072.02,11.57,1.0,6.0
3970,3970,3970,2019-06-29,23,10.144807586541967,3,-0.3206901695612754,0.3999999999999999,4.891223653105095,11903.13,-19.142,0.0,6.0
3971,3971,3971,2019-06-30,0,1.811421043544148,9,0.0343315627206267,0.4718855218855219,0.3587088819858519,12135.03,47.006,1.0,6.0
3972,3972,3972,2019-06-30,1,5.232942725642308,3,0.7288810990010152,0.2629629629629629,3.864684701314133,12098.59,-10.322,0.0,6.0
3973,3973,3973,2019-06-30,2,4.906233639947716,4,-1.2253083097835558,0.4647222222222222,-0.8864073030793171,12075.0,16.406,1.0,6.0
3974,3974,3974,2019-06-30,3,0.0,1,0.0,0.0,0.0,12133.8,12.356,1.0,6.0
3975,3975,3975,2019-06-30,4,9.45897283823448,3,-1.08994919741388,0.3222222222222222,-0.8429288679524984,12058.72,31.118,1.0,6.0
3976,3976,3976,2019-06-30,5,0.0,1,0.0,0.0,0.0,11973.36,-32.334,0.0,6.0
3977,3977,3977,2019-06-30,6,7.450079569807498,1,-0.7450079569807498,0.6,0.0,11923.54,-35.01,0.0,6.0
3978,3978,3978,2019-06-30,7,3.091042453358316,2,-0.1198947636399185,0.3,0.0,11731.19,-68.762,0.0,6.0
3979,3979,3979,2019-06-30,9,3.77847528600645,2,-0.3778475286006449,0.6,0.0,11798.66,-52.012,0.0,6.0
3980,3980,3980,2019-06-30,10,4.288673557117992,2,1.225335302033712,0.3692460317460317,-0.2202,11603.44,-73.984,0.0,6.0
3981,3981,3981,2019-06-30,12,9.915700818956903,1,0.0,0.0,1.8036462756749816,11648.09,-16.62,0.0,6.0
3982,3982,3982,2019-06-30,13,4.773497013934907,4,1.4402223956369844,0.3953571428571428,2.791515006469792,11206.95,-120.364,0.0,6.0
3983,3983,3983,2019-06-30,14,4.802863386728676,5,0.1632187234127045,0.6266666666666667,-0.04544272915751,11293.3,-101.072,0.0,6.0
3984,3984,3984,2019-06-30,15,4.757287522143742,4,-0.3809347654836728,0.3625,0.0,11164.45,-87.798,0.0,6.0
3985,3985,3985,2019-06-30,16,4.26161655010905,31,0.0216833360253437,0.3375118116650374,0.6941862645785234,11296.37,-65.546,0.0,6.0
3986,3986,3986,2019-06-30,17,4.289156631846132,7,-0.1512839631638682,0.4935064935064934,0.0,11371.09,-55.4,0.0,6.0
3987,3987,3987,2019-06-30,18,4.306020517416545,2,-0.4306020517416545,0.6,0.0,11269.13,12.436,1.0,6.0
3988,3988,3988,2019-06-30,19,3.823028736012178,8,-0.132504507475987,0.2725694444444444,0.5281143657347209,11301.0,1.54,1.0,6.0
3989,3989,3989,2019-06-30,20,7.716594773520978,1,-0.7716594773520978,0.6,0.0,11474.96,62.102,1.0,6.0
3990,3990,3990,2019-06-30,21,5.596364903819613,3,-0.1005857894359146,0.2277777777777777,3.2951151094691813,11348.77,10.48,1.0,6.0
3991,3991,3991,2019-06-30,22,3.979212346514891,2,-0.3479212346514891,0.3,0.0,11011.7,-71.878,0.0,6.0
3992,3992,3992,2019-06-30,23,3.452637389219215,2,0.0,0.0,0.0,10854.1,-83.006,0.0,6.0
3993,3993,3993,2019-07-01,0,7.686550154958807,4,-0.09318399936705,0.10625,-0.0479586983409084,11091.54,-41.892,0.0,7.0
3994,3994,3994,2019-07-01,1,1.6425110595385404,11,0.050229974992723,0.1818181818181818,-0.2419209429692016,10973.34,-100.324,0.0,7.0
3995,3995,3995,2019-07-01,2,4.981979115618961,6,-0.1512615477338912,0.1703703703703703,-1.5559370745876768,11054.94,-58.766,0.0,7.0
3996,3996,3996,2019-07-01,3,5.644457153698724,5,-0.2109152480544463,0.36,0.0,11142.98,26.256,1.0,7.0
3997,3997,3997,2019-07-01,4,4.880270271608097,2,2.4401351358040486,0.45,-2.104165487147239,11145.92,58.364,1.0,7.0
3998,3998,3998,2019-07-01,5,9.238536930171769,1,7.390829544137415,1.0,4.86593740112147,11080.09,-2.29,0.0,7.0
3999,3999,3999,2019-07-01,6,3.728080306171439,4,-0.1920620611633626,0.3,0.4162240962049995,10962.89,-2.09,0.0,7.0
4000,4000,4000,2019-07-01,7,4.161481618952048,6,-0.5133547765225351,0.4666666666666666,-0.9502108071721636,10983.7,-14.248,0.0,7.0
4001,4001,4001,2019-07-01,8,3.8978388674925952,5,-0.1092240707229499,0.4766666666666667,0.0,11178.08,7.02,1.0,7.0
4002,4002,4002,2019-07-01,9,3.1508905351777567,10,0.0757486374248805,0.3755555555555555,0.4166916657728481,11106.79,-7.826,0.0,7.0
4003,4003,4003,2019-07-01,10,4.321545027558682,5,0.0,0.12,0.2591555434119278,10994.45,-17.128,0.0,7.0
4004,4004,4004,2019-07-01,11,3.294631484957717,13,-0.3294631484957717,0.5538461538461538,0.0,11022.65,11.952,1.0,7.0
4005,4005,4005,2019-07-01,12,4.4578617243156575,2,0.2104447768764042,0.525,0.3180159264409029,10666.14,-63.512,0.0,7.0
4006,4006,4006,2019-07-01,13,4.818795293235031,13,-0.0500693956911139,0.4751171328671328,1.1562432619401468,10578.28,-119.96,0.0,7.0
4007,4007,4007,2019-07-01,14,6.688541058511894,9,0.3707962456924821,0.3858024691358024,1.3913648395136882,10305.94,-160.17,0.0,7.0
4008,4008,4008,2019-07-01,15,5.016231817267792,6,-0.29129659974645,0.4729166666666666,0.5034635381011968,10396.98,-119.494,0.0,7.0
4009,4009,4009,2019-07-01,16,5.280431840295779,7,-0.0142857142857142,0.0857142857142857,-0.1524714553817028,10316.42,-141.246,0.0,7.0
4010,4010,4010,2019-07-01,17,5.428492537157778,13,-0.2207884139122397,0.1205128205128205,0.5869462419838455,10294.95,-74.238,0.0,7.0
4011,4011,4011,2019-07-01,18,3.8292302075733673,4,0.4887826322064436,0.2839285714285714,0.5911177314174706,10307.19,-54.218,0.0,7.0
4012,4012,4012,2019-07-01,19,4.296096150439034,14,0.2828361869260427,0.2885121624407339,1.2116266426144746,10258.02,-9.584,0.0,7.0
4013,4013,4013,2019-07-01,20,4.322102948430069,12,0.0016544269390883,0.325,0.1291941208540207,10524.09,25.422,1.0,7.0
4014,4014,4014,2019-07-01,21,7.926786014675102,9,0.5680416356336768,0.2231481481481481,2.206716172442321,10596.06,55.928,1.0,7.0
4015,4015,4015,2019-07-01,22,5.320657625634041,4,-0.1226898728359789,0.5625,0.0,10500.06,41.022,1.0,7.0
4016,4016,4016,2019-07-01,23,4.102253372381716,4,0.047134307566388,0.4125,0.4268675594449093,10624.93,63.548,1.0,7.0
4017,4017,4017,2019-07-02,0,4.2502268406418695,4,0.3560732637379225,0.2499999999999999,0.9108811650941016,10365.6,21.516,1.0,7.0
4018,4018,4018,2019-07-02,1,6.824671390407106,7,1.0556266523731568,0.2027210884353741,-1.6300249929726895,10263.08,-52.202,0.0,7.0
4019,4019,4019,2019-07-02,2,3.38319778424877,9,0.6918147794124172,0.4666666666666667,1.5885348062674554,10274.75,-64.262,0.0,7.0
4020,4020,4020,2019-07-02,3,2.2774260334320404,8,0.0192101290681351,0.4875,0.9088848363666928,10339.07,-32.198,0.0,7.0
4021,4021,4021,2019-07-02,6,8.306090469722564,3,0.0,0.1999999999999999,0.0,9796.64,-93.288,0.0,7.0
4022,4022,4022,2019-07-02,7,5.19295685089021,1,-0.519295685089021,0.6,0.0,9866.96,-81.558,0.0,7.0
4023,4023,4023,2019-07-02,8,4.200738142059151,3,-0.163706501536304,0.2270833333333333,1.917022793304586,10204.58,-26.898,0.0,7.0
4024,4024,4024,2019-07-02,9,1.813457202893868,4,0.0,0.2125,0.034925,10161.55,43.926,1.0,7.0
4025,4025,4025,2019-07-02,10,6.618752423485983,8,1.563652267115418,0.3145833333333333,-0.1048122020344248,10047.4,45.33,1.0,7.0
4026,4026,4026,2019-07-02,11,2.7893919568768943,5,0.068189923689537,0.24,0.4195302586428903,9989.1,38.492,1.0,7.0
4027,4027,4027,2019-07-02,12,5.19317683908244,9,0.1760382920554646,0.3441750841750842,0.8803456344934498,10058.46,38.3,1.0,7.0
4028,4028,4028,2019-07-02,13,5.217879643218992,3,0.7106137702174465,0.4424242424242424,0.573457498764255,9995.56,-41.804,0.0,7.0
4029,4029,4029,2019-07-02,14,7.831589603481985,14,0.6665779163736124,0.2144179894179894,2.1563698942205383,10542.99,76.288,1.0,7.0
4030,4030,4030,2019-07-02,15,5.281787374481628,8,1.2641629253355604,0.3694444444444444,3.2269285691318976,10632.17,116.954,1.0,7.0
4031,4031,4031,2019-07-02,16,3.0701742988461853,4,-0.2570174298846185,0.4499999999999999,0.0,10510.69,104.318,1.0,7.0
4032,4032,4032,2019-07-02,17,5.771113872780516,7,0.354361444357452,0.2428571428571428,1.9893827693548607,10772.34,142.776,1.0,7.0
4033,4033,4033,2019-07-02,18,6.174981169612568,6,0.4681954438676123,0.1388888888888888,0.3151997915712461,10725.0,145.888,1.0,7.0
4034,4034,4034,2019-07-02,19,6.515088175510534,9,0.6315670268169614,0.2555555555555555,-0.0043488662267285,10784.0,48.202,1.0,7.0
4035,4035,4035,2019-07-02,20,7.852618157895235,13,1.5945567607851456,0.2994949494949495,1.7667437918235414,10709.9,15.546,1.0,7.0
4036,4036,4036,2019-07-02,21,7.252933318945911,6,-0.1758482354005585,0.2861111111111111,-0.4569929088494884,10686.7,35.202,1.0,7.0
4037,4037,4037,2019-07-02,22,7.427947350675873,2,-0.2435600505453945,0.3,0.0,10819.06,9.344,1.0,7.0
4038,4038,4038,2019-07-02,23,3.84826506577738,4,0.0879444353169341,0.1166666666666666,0.6288466847337384,10842.85,23.57,1.0,7.0
4039,4039,4039,2019-07-03,0,10.841804356850048,2,0.0,0.0,0.0,11266.66,96.532,1.0,7.0
4040,4040,4040,2019-07-03,1,4.215264820917774,5,2.163484007215087,0.3,0.8139597771519895,11347.62,127.544,1.0,7.0
4041,4041,4041,2019-07-03,2,3.7235909426063465,16,-0.0866510009258565,0.2776692708333333,-0.1825710894247627,11135.75,89.81,1.0,7.0
4042,4042,4042,2019-07-03,3,3.391685364752773,4,-0.3391685364752773,0.5496527777777778,0.0,11289.48,94.084,1.0,7.0
4043,4043,4043,2019-07-03,4,4.897789046145303,6,-0.318255579591252,0.3999999999999999,0.6893522432685558,11236.92,78.814,1.0,7.0
4044,4044,4044,2019-07-03,5,3.9605765967505753,5,-0.0716703787691222,0.1699999999999999,0.0,11432.46,33.16,1.0,7.0
4045,4045,4045,2019-07-03,6,4.916123418375382,3,-0.1896786484774686,0.5333333333333333,0.0,11415.53,13.582,1.0,7.0
4046,4046,4046,2019-07-03,7,7.975608581026717,3,-0.1396551580675475,0.1999999999999999,0.0,11217.7,16.39,1.0,7.0
4047,4047,4047,2019-07-03,8,5.446681631341844,2,0.0,0.3,0.0,10996.15,-58.666,0.0,7.0
4048,4048,4048,2019-07-03,9,2.407032224909656,16,0.0925672501781497,0.3453732638888889,0.1305037875722365,11219.49,-3.486,0.0,7.0
4049,4049,4049,2019-07-03,10,4.434703096853091,7,0.331801324062345,0.4285714285714285,0.6539716756060076,11294.37,-27.618,0.0,7.0
4050,4050,4050,2019-07-03,11,2.800492276628378,5,0.6599530394978725,0.2299999999999999,0.7915261934681433,11162.35,-50.636,0.0,7.0
4051,4051,4051,2019-07-03,12,6.564520407322694,1,1.312904081464538,0.65,1.1678281804627073,11370.0,30.46,1.0,7.0
4052,4052,4052,2019-07-03,13,6.592966164838684,5,0.6409581381671601,0.2962424242424242,2.131600497868216,11238.55,48.48,1.0,7.0
4053,4053,4053,2019-07-03,14,4.728348425812451,5,-0.0082529861710767,0.1922222222222222,0.8543158229127403,11363.02,28.706,1.0,7.0
4054,4054,4054,2019-07-03,15,6.729830982837464,3,-0.3603088537389771,0.3999999999999999,-0.5746042543619237,11422.43,25.612,1.0,7.0
4055,4055,4055,2019-07-03,16,3.905838070171308,6,0.8763014463363152,0.3083333333333333,0.679938638131366,11174.48,2.426,1.0,7.0
4056,4056,4056,2019-07-03,17,7.0530701551528105,8,-0.1551291909366612,0.15,-0.5213818697234719,11175.2,-38.96,0.0,7.0
4057,4057,4057,2019-07-03,18,5.088746549463089,4,-0.3659121831639315,0.4499999999999999,0.1998341510672557,11227.64,-2.182,0.0,7.0
4058,4058,4058,2019-07-03,19,2.2820659124132003,9,-0.0794092582655229,0.2111111111111111,-0.2084478935866382,11257.82,-21.04,0.0,7.0
4059,4059,4059,2019-07-03,20,10.301481950004511,2,-0.3844799634589483,0.3,0.0,11354.35,-13.616,0.0,7.0
4060,4060,4060,2019-07-03,21,7.396929655216146,1,1.008672225711292,0.4545454545454545,0.0,11376.05,40.314,1.0,7.0
4061,4061,4061,2019-07-03,22,10.579128286285387,4,4.12301493645518,0.2041666666666666,4.331744235198743,11886.69,142.298,1.0,7.0
4062,4062,4062,2019-07-03,23,11.901007568675496,3,5.756137326792209,0.4203703703703703,8.223178887908318,11940.0,142.472,1.0,7.0
4067,4067,4067,2019-07-04,4,3.871201010907891,1,-0.3871201010907891,0.6,0.0,11629.71,-62.058,0.0,7.0
4068,4068,4068,2019-07-04,7,1.7899848235139757,7,-0.1789984823513975,0.6,0.0,11669.23,-40.11,0.0,7.0
4069,4069,4069,2019-07-04,8,6.063677762676496,3,1.3556468146582012,0.1666666666666666,2.4996413653702736,11721.4,-25.72,0.0,7.0
4070,4070,4070,2019-07-04,9,1.4626440774180602,5,0.0,0.1,0.6898643005604946,11604.27,-5.088,0.0,7.0
4071,4071,4071,2019-07-04,10,4.509652715608403,8,-0.0062148680023071,0.1791666666666666,0.3617160948691213,11565.88,-16.876,0.0,7.0
4072,4072,4072,2019-07-04,11,3.2752188608361705,5,0.0554517744447956,0.1399999999999999,0.2185853010102889,11672.13,-11.49,0.0,7.0
4073,4073,4073,2019-07-04,12,4.990370986322425,4,-0.1204611909310607,0.425,0.0,11717.34,9.622,1.0,7.0
4074,4074,4074,2019-07-04,13,8.967021554783484,4,0.3288498113748008,0.375,4.128391376331711,11818.75,19.47,1.0,7.0
4075,4075,4075,2019-07-04,14,4.099618322227748,17,0.1486868443928603,0.5054367201426024,0.3900032711332263,11816.15,42.376,1.0,7.0
4076,4076,4076,2019-07-04,15,4.423505165094141,4,-0.3174572096705643,0.3,0.0,11707.42,28.308,1.0,7.0
4077,4077,4077,2019-07-04,16,2.4764053269347763,5,-0.0079545454545454,0.2284090909090909,0.0,11749.04,15.382,1.0,7.0
4078,4078,4078,2019-07-04,17,5.7965753947597705,2,0.7158883083359672,0.5,0.502911536606017,11828.44,22.22,1.0,7.0
4079,4079,4079,2019-07-04,18,3.386294361119891,1,0.0,0.0,0.0,11786.98,-6.354,0.0,7.0
4080,4080,4080,2019-07-04,19,1.8465735902799727,2,0.0,0.0,0.0,11805.42,-2.146,0.0,7.0
4081,4081,4081,2019-07-04,21,2.3516878003235164,6,0.0688032970516401,0.3666666666666667,0.0721912788553183,11554.11,-38.986,0.0,7.0
4082,4082,4082,2019-07-04,22,2.09861228866811,1,0.0,0.0,0.0,11599.5,-45.788,0.0,7.0
4083,4083,4083,2019-07-05,0,5.240565288378873,2,-0.3844685553764845,0.3,0.0,11170.81,-126.922,0.0,7.0
4084,4084,4084,2019-07-05,1,1.0793720283840775,4,0.0,0.15,0.0,11226.0,-93.216,0.0,7.0
4085,4085,4085,2019-07-05,2,2.70805020110221,1,-0.270805020110221,0.6,0.0,11135.91,-83.64,0.0,7.0
4086,4086,4086,2019-07-05,3,3.32238877639977,3,0.0,0.0833333333333333,0.1583053203085311,11154.56,-88.988,0.0,7.0
4087,4087,4087,2019-07-05,4,4.456571634311759,4,0.4016857748451058,0.2583333333333333,3.303549227199808,11186.24,8.114,1.0,7.0
4088,4088,4088,2019-07-05,5,0.8283022165960001,3,-0.0597253156409351,0.1999999999999999,0.1714014730073022,11136.67,-6.828,0.0,7.0
4089,4089,4089,2019-07-05,6,5.42934562895444,1,-0.5429345628954441,0.6,0.0,10857.04,-73.792,0.0,7.0
4090,4090,4090,2019-07-05,7,5.458486248555395,5,0.0967935539159597,0.5709090909090909,0.0,10982.73,-30.636,0.0,7.0
4091,4091,4091,2019-07-05,8,7.680802746098204,4,1.841115679634915,0.6,1.289629351733135,10888.99,-53.114,0.0,7.0
4092,4092,4092,2019-07-05,9,5.158374235574176,7,-0.0488686819748399,0.169047619047619,-0.4360671256794469,11197.23,2.198,1.0,7.0
4093,4093,4093,2019-07-05,10,2.3299293467126514,4,-0.0447939867307013,0.15,0.0,11284.25,29.516,1.0,7.0
4094,4094,4094,2019-07-05,11,5.799092654460527,1,-0.5799092654460527,0.6,0.0,11175.0,63.592,1.0,7.0
4095,4095,4095,2019-07-05,12,10.212038928611763,1,6.1272233571670585,0.9,6.847172101634189,11162.05,35.864,1.0,7.0
4096,4096,4096,2019-07-05,13,3.8406595010432665,7,-0.0069375845699318,0.1357142857142857,1.0313812648323772,11144.18,51.038,1.0,7.0
4097,4097,4097,2019-07-05,14,6.672253406672633,2,-0.4998599786614092,0.5444444444444444,1.7261028564150476,11321.51,24.856,1.0,7.0
4098,4098,4098,2019-07-05,15,2.700598690831078,2,-0.1651292546497023,0.3,0.0,11233.74,-10.102,0.0,7.0
4099,4099,4099,2019-07-05,16,6.340053450630119,4,0.0992677863076799,0.2411931818181818,-1.136460846559244,11141.57,-6.686,0.0,7.0
4100,4100,4100,2019-07-05,17,7.215087868169542,2,-0.1651292546497023,0.3,0.0,11280.0,23.59,1.0,7.0
4101,4101,4101,2019-07-05,18,7.173786103901937,1,-0.7173786103901937,0.6,0.0,11200.3,11.224,1.0,7.0
4102,4102,4102,2019-07-05,19,3.389561746555765,2,-0.2889561746555765,0.3,0.0,11111.55,-41.992,0.0,7.0
4103,4103,4103,2019-07-05,20,3.5856396803999626,6,-0.2233188490140923,0.3075396825396825,-0.0565966823862949,11014.35,-43.878,0.0,7.0
4104,4104,4104,2019-07-05,22,1.3465735902799727,2,0.5426015131959808,0.7375,0.2718869815746385,10934.76,-69.048,0.0,7.0
4105,4105,4105,2019-07-05,23,1.0,1,0.0,0.0,-0.25,10970.73,-45.914,0.0,7.0
4106,4106,4106,2019-07-06,0,7.06605387322738,2,0.0,0.0,0.0,11399.94,57.678,1.0,7.0
4107,4107,4107,2019-07-06,2,6.492239835020471,1,0.0,0.0,0.0,11321.73,51.142,1.0,7.0
4108,4108,4108,2019-07-06,3,8.745002803515838,1,2.18625070087896,0.375,6.435599851441859,11444.45,101.938,1.0,7.0
4109,4109,4109,2019-07-06,4,4.9008045576479455,3,0.5364793041447001,0.1666666666666666,0.7898898033313458,11379.14,81.682,1.0,7.0
4110,4110,4110,2019-07-06,5,0.0,1,0.0,0.0,0.0,11319.31,-16.126,0.0,7.0
4111,4111,4111,2019-07-06,6,0.0,1,0.0,0.6,0.0,11352.12,3.306,1.0,7.0
4112,4112,4112,2019-07-06,8,8.578476419833136,1,0.0,0.0,2.539229020270608,11290.41,-30.808,0.0,7.0
4113,4113,4113,2019-07-06,9,15.315554709403123,5,0.618216034154392,0.06,0.8571332451176639,11379.28,0.028,1.0,7.0
4114,4114,4114,2019-07-06,11,5.500149109628804,2,2.2000596438515223,0.45,3.1455352757967128,11369.79,3.534,1.0,7.0
4115,4115,4115,2019-07-06,12,1.0,1,0.0,0.0,0.0,11380.43,-0.728,0.0,7.0
4116,4116,4116,2019-07-06,13,1.0,2,-0.1,0.6,0.0,11337.0,9.318,1.0,7.0
4117,4117,4117,2019-07-06,14,8.106788179295247,2,0.0,0.0,5.8105100153917935,11391.93,2.53,1.0,7.0
4118,4118,4118,2019-07-06,15,4.873388071879942,3,-0.1378498071976383,0.1999999999999999,0.0,11574.32,49.068,1.0,7.0
4119,4119,4119,2019-07-06,17,4.205087440983084,2,0.0,0.0,0.1982054362811163,11539.7,31.854,1.0,7.0
4120,4120,4120,2019-07-06,18,3.2147969663804576,3,-0.1419365512673827,0.2416666666666666,0.2173118731526514,11442.27,21.054,1.0,7.0
4121,4121,4121,2019-07-06,19,3.71634128935059,3,0.0,0.0,0.0,11493.34,20.282,1.0,7.0
4122,4122,4122,2019-07-06,20,1.0,1,0.8,0.75,0.0,11427.28,-29.408,0.0,7.0
4123,4123,4123,2019-07-06,21,9.918784137975802,1,0.0,0.0,0.0,11174.0,-74.6,0.0,7.0
4124,4124,4124,2019-07-06,22,8.199376664799953,4,0.8595478412669575,0.1091666666666666,-1.0121442491430903,11237.62,-60.416,0.0,7.0
4125,4125,4125,2019-07-06,23,3.933836146054834,9,0.1490694078244084,0.0722222222222222,0.3526899703521586,11256.49,-37.156,0.0,7.0
4126,4126,4126,2019-07-07,0,3.099536623441702,4,0.2599301927099794,0.125,0.580705688722275,11200.45,-58.578,0.0,7.0
4127,4127,4127,2019-07-07,1,1.791759469228055,1,0.0,0.0,0.0,11231.29,-39.198,0.0,7.0
4128,4128,4128,2019-07-07,2,8.589513852995863,1,0.0,0.0,0.0,11189.87,3.174,1.0,7.0
4129,4129,4129,2019-07-07,3,0.0,1,0.0,0.0,0.0,11149.05,-17.714,0.0,7.0
4130,4130,4130,2019-07-07,4,2.079441541679836,1,0.3292449107659739,0.45,0.0,11277.05,4.112,1.0,7.0
4131,4131,4131,2019-07-07,6,0.0,1,0.0,0.0,0.0,11177.25,-10.808,0.0,7.0
4132,4132,4132,2019-07-07,7,6.765191102784845,1,0.0,0.0,-0.174541930451849,11198.99,1.824,1.0,7.0
4133,4133,4133,2019-07-07,8,9.864890661427012,2,-6.086243174416524,0.8,6.158222142349421,11185.4,7.27,1.0,7.0
4134,4134,4134,2019-07-07,10,7.545385463854668,3,-0.1762755676898179,0.1999999999999999,0.9700968176758712,11267.62,8.638,1.0,7.0
4135,4135,4135,2019-07-07,11,4.002197724481942,6,-0.2495473394842604,0.4645833333333333,-0.6779018785624302,11324.3,29.41,1.0,7.0
4136,4136,4136,2019-07-07,12,3.3978952727983707,1,2.038737163679022,1.0,1.4322128574845132,11300.0,20.202,1.0,7.0
4137,4137,4137,2019-07-07,13,3.165366670143165,2,-0.2665366670143165,0.3,0.0,11331.94,29.308,1.0,7.0
4138,4138,4138,2019-07-07,14,10.381496421366489,23,0.5906979625748664,0.3063871635610766,-1.7362487563482918,11307.14,13.51,1.0,7.0
4139,4139,4139,2019-07-07,15,4.95382950749555,21,0.2577994026532725,0.2365079365079365,-0.5139755053977035,11222.58,-9.008,0.0,7.0
4140,4140,4140,2019-07-07,16,2.0463763351547697,8,-0.1924127321841356,0.125,-0.2205846249072962,11166.15,-31.63,0.0,7.0
4141,4141,4141,2019-07-07,17,4.828573494845136,13,-0.1379327567123359,0.3181818181818181,0.0014907006686289,11408.0,21.6,1.0,7.0
4142,4142,4142,2019-07-07,18,9.336719456590094,4,-0.1332176907223424,0.1083333333333333,0.3051750859067421,11390.4,11.692,1.0,7.0
4143,4143,4143,2019-07-07,19,6.329849098638938,4,0.0,0.1,0.0,11474.18,33.408,1.0,7.0
4144,4144,4144,2019-07-07,20,4.756443026311393,8,0.679026470307818,0.1607142857142857,-0.696174366735279,11448.0,45.084,1.0,7.0
4145,4145,4145,2019-07-07,21,3.9174053685313024,2,0.197221948958322,0.5,0.4684602415853806,11470.91,60.952,1.0,7.0
4146,4146,4146,2019-07-07,22,8.763871287820223,1,0.0,0.0,1.772931161526031,11367.21,-8.158,0.0,7.0
4147,4147,4147,2019-07-07,23,12.727020449000676,6,0.8560374300931195,0.1083333333333333,2.925502722155393,11406.24,3.168,1.0,7.0
