,Datetime,Tweet Id,Text,Username,Followers,Likes,Retweets
115,2021-10-30 16:15:34+00:00,1454482118323675142,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 15-month high of 9,531.762

Previous 15-month high of 9,527.768 was observed on 18 September 2020

View metric:
https://t.co/2yZnnG2bfq https://t.co/zexfMPvBNJ",glassnodealerts,159886,9,0
116,2021-10-30 14:15:58+00:00,1454452018752409613,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,962.80

View metric:
https://t.co/1lFrCHsntP https://t.co/ch8ANyQYvt",glassnodealerts,159886,28,3
117,2021-10-30 14:15:56+00:00,1454452009931784194,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $433,052,342,927.85

View metric:
https://t.co/C8JhD26mC1 https://t.co/cON2lIOTA3",glassnodealerts,159886,11,1
118,2021-10-30 13:15:21+00:00,1454436763259310085,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,338,415.995 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/BGAooGw0PQ",glassnodealerts,159886,27,6
119,2021-10-30 12:15:59+00:00,1454421826160009218,"📈 #Bitcoin $BTC Amount of Supply Last Active 1y-2y (1d MA) just reached a 1-month high of 1,707,700.326 BTC

View metric:
https://t.co/KyZxmV0H09 https://t.co/xipFEE9oC4",glassnodealerts,159886,16,2
120,2021-10-30 11:15:27+00:00,1454406592905072648,"📉 #Bitcoin $BTC Percent Miner Revenue from Fees (7d MA) just reached a 18-month low of 1.397%

Previous 18-month low of 1.400% was observed on 29 October 2021

View metric:
https://t.co/NphJIZNcsL https://t.co/Tz1ZxchoVC",glassnodealerts,159886,11,1
121,2021-10-30 10:15:59+00:00,1454391624662929412,"📉 #Bitcoin $BTC Perpetual Futures Contracts Volume (24h) just reached a 11-month low of $1,392,334,866.06 on #Huobi

Previous 11-month low of $1,414,845,381.40 was observed on 03 October 2021

View metric:
https://t.co/YPMPyHdets https://t.co/H4i7CkkhFJ",glassnodealerts,159886,15,1
122,2021-10-30 10:15:57+00:00,1454391619214532611,"📉 #Bitcoin $BTC Futures Volume (24h) just reached a 1-year low of $1,879,071,566.06 on #Huobi

Previous 1-year low of $1,955,747,681.40 was observed on 03 October 2021

View metric:
https://t.co/CjUyKmuQ3M https://t.co/SUbAPMkLA0",glassnodealerts,159886,9,0
123,2021-10-30 07:15:33+00:00,1454346216435818496,"📈 #Bitcoin $BTC Amount of Supply Last Active 1w-1m (1d MA) just reached a 1-month high of 940,608.090 BTC

Previous 1-month high of 939,993.403 BTC was observed on 29 October 2021

View metric:
https://t.co/daWGzpwg77 https://t.co/pSjHw9xNLp",glassnodealerts,159886,12,1
124,2021-10-30 06:15:32+00:00,1454331116391911426,"📉 #Bitcoin $BTC Mean Transaction Size (7d MA) just reached a 1-month low of 642.882

View metric:
https://t.co/PJ0bkLTuVs https://t.co/hX8RIzP9ZM",glassnodealerts,159886,7,1
125,2021-10-30 06:15:30+00:00,1454331105985843201,"📉 #Bitcoin $BTC Transaction Volume (7d MA) just reached a 1-month low of 124,915.429 BTC

View metric:
https://t.co/jWlmFAfh1k https://t.co/4e9Y598loN",glassnodealerts,159886,4,0
126,2021-10-30 05:00:00+00:00,1454312106757697536,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $2.4B in
⬅️  $3.1B out
📉 Net flow: -$681.3M

#Ethereum $ETH
➡️  $1.0B in
⬅️  $1.5B out
📉 Net flow: -$449.8M

#Tether (ERC20) $USDT
➡️  $829.1M in
⬅️  $1.1B out
📉 Net flow: -$300.4M

https://t.co/dk2HbGwhVw",glassnodealerts,159886,152,18
127,2021-10-30 03:15:41+00:00,1454285852717330443,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 13-month high of 9,431.351

Previous 13-month high of 9,424.554 was observed on 29 October 2021

View metric:
https://t.co/2yZnnG2bfq https://t.co/biyg512ok4",glassnodealerts,159886,4,1
128,2021-10-30 02:15:57+00:00,1454270820432457731,"📉 #Bitcoin $BTC Amount of Supply Last Active 7y-10y just reached a 4-month low of 1,302,010.099 BTC

Previous 4-month low of 1,302,172.692 BTC was observed on 25 October 2021

View metric:
https://t.co/SXdwx1ntOG https://t.co/vPYvvXigSr",glassnodealerts,159886,10,1
129,2021-10-29 23:15:22+00:00,1454225375429529605,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 1-month low of 2,277,170.198 BTC

View metric:
https://t.co/XSjQIR8ORg https://t.co/saKmDOsH69",glassnodealerts,159886,3,1
130,2021-10-29 22:16:30+00:00,1454210561714135042,"📈 #Bitcoin $BTC Futures Contracts 24h Volume just reached a 4-month high of $706,428,967.47 on #Bitflyer

Previous 4-month high of $688,392,615.51 was observed on 08 September 2021

View metric:
https://t.co/dF2BVVHWA7 https://t.co/7St4wZnlPg",glassnodealerts,159886,6,0
131,2021-10-29 22:16:29+00:00,1454210555452010496,"📉 #Bitcoin $BTC Percent Supply Last Active 3+ Years just reached a 1-month low of 34.945%

Previous 1-month low of 34.949% was observed on 21 October 2021

View metric:
https://t.co/ari6mxFMpi https://t.co/9yH1WK2iD1",glassnodealerts,159886,2,0
132,2021-10-29 22:16:27+00:00,1454210550175604737,"📈 #Bitcoin $BTC Perpetual Futures Contracts Volume (24h) just reached a 4-month high of $706,428,967.47 on #Bitflyer

Previous 4-month high of $688,392,615.51 was observed on 08 September 2021

View metric:
https://t.co/ATUHdDFHGt https://t.co/irhOGUUs4E",glassnodealerts,159886,0,0
133,2021-10-29 22:16:26+00:00,1454210544383238146,"📈 #Bitcoin $BTC Futures Volume (24h) just reached a 4-month high of $706,428,967.47 on #Bitflyer

Previous 4-month high of $688,392,615.51 was observed on 08 September 2021

View metric:
https://t.co/mpOliFV1UM https://t.co/phGMEnFvy1",glassnodealerts,159886,1,0
134,2021-10-29 22:16:25+00:00,1454210538804850696,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 5-year low of 974,511.880 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/F0Iu6SusXs",glassnodealerts,159886,7,1
135,2021-10-29 21:15:38+00:00,1454195245478973451,"📉 #Bitcoin $BTC Mean Transaction Volume (7d MA) just reached a 1-month low of 12.244 BTC

View metric:
https://t.co/Hd8nLuqmlZ https://t.co/thjsrh9HTy",glassnodealerts,159886,11,0
136,2021-10-29 21:15:36+00:00,1454195236037701646,"📉 #Bitcoin $BTC Number of Spent Outputs with Lifespan 2y-3y (7d MA) just reached a 1-month low of 148.786

Previous 1-month low of 149.185 was observed on 29 September 2021

View metric:
https://t.co/fiTv9XcpSt https://t.co/J4l72e1x97",glassnodealerts,159886,2,0
137,2021-10-29 19:15:49+00:00,1454165092438794244,"📈 #Bitcoin $BTC Futures Contracts Short Liquidations just reached a 3-month high of $6,139,665.80 on #Binance

Previous 3-month high of $6,031,265.62 was observed on 15 October 2021

View metric:
https://t.co/gx84oO3b8c https://t.co/sG1tisTPj0",glassnodealerts,159886,14,3
138,2021-10-29 19:15:48+00:00,1454165086491271168,"📈 #Bitcoin $BTC Futures Contracts 24h Volume just reached a 1-month high of $616,916,318.05 on #Bitflyer

Previous 1-month high of $595,109,135.86 was observed on 16 October 2021

View metric:
https://t.co/dF2BVVHWA7 https://t.co/thy9pW2HZA",glassnodealerts,159886,1,0
139,2021-10-29 19:15:46+00:00,1454165079088324612,"📈 #Bitcoin $BTC Number of Addresses Receiving from Exchanges (7d MA) just reached a 1-month high of 1,874.256

Previous 1-month high of 1,869.238 was observed on 22 October 2021

View metric:
https://t.co/Z8gfkR4eWc https://t.co/2HyxftRmky",glassnodealerts,159886,6,1
140,2021-10-29 19:15:45+00:00,1454165072981512193,"📈 #Bitcoin $BTC Perpetual Futures Contracts Volume (24h) just reached a 1-month high of $616,916,318.05 on #Bitflyer

Previous 1-month high of $595,109,135.86 was observed on 16 October 2021

View metric:
https://t.co/ATUHdDFHGt https://t.co/X9bHe4Wjvz",glassnodealerts,159886,1,1
141,2021-10-29 19:15:43+00:00,1454165065557499912,"📈 #Bitcoin $BTC Futures Volume (24h) just reached a 1-month high of $616,916,318.05 on #Bitflyer

Previous 1-month high of $595,109,135.86 was observed on 16 October 2021

View metric:
https://t.co/mpOliFV1UM https://t.co/XZC9fobyOq",glassnodealerts,159886,3,0
142,2021-10-29 17:15:42+00:00,1454134862886080513,"📈 #Bitcoin $BTC Number of Non-Zero Addresses just reached a 1-month high of 38,296,157

Previous 1-month high of 38,294,705 was observed on 29 September 2021

View metric:
https://t.co/VtoChZbLsa https://t.co/ZKJGnnbpQc",glassnodealerts,159886,14,1
143,2021-10-29 17:15:39+00:00,1454134849464381443,"📈 #Bitcoin $BTC Number of Exchange Withdrawals (7d MA) just reached a 4-month high of 1,875.226

Previous 4-month high of 1,873.982 was observed on 22 October 2021

View metric:
https://t.co/QyB7zouWee https://t.co/LstEXK1OFV",glassnodealerts,159886,9,1
144,2021-10-29 16:16:42+00:00,1454120015872069635,"📉 #Bitcoin $BTC Open Interest in Perpetual Futures Contracts just reached a 1-month low of $554,487,400 on #Bitmex

Previous 1-month low of $556,589,000 was observed on 28 October 2021

View metric:
https://t.co/6nMbBqnLzl https://t.co/zEq0iz3aFa",glassnodealerts,159886,5,1
145,2021-10-29 15:15:45+00:00,1454104675813310471,"📈 #Bitcoin $BTC Amount of HODLed or Lost Coins just reached a 9-month high of 7,218,397.392 BTC

View metric:
https://t.co/dJK8rxBVD3 https://t.co/sDAjRYJfpu",glassnodealerts,159886,17,1
146,2021-10-29 13:15:47+00:00,1454074485590667275,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,911.35

View metric:
https://t.co/1lFrCHsntP https://t.co/oC0EQk0D2U",glassnodealerts,159886,5,2
147,2021-10-29 13:15:44+00:00,1454074474425458698,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $432,058,962,354.55

View metric:
https://t.co/C8JhD26mC1 https://t.co/iDvMlWJUD7",glassnodealerts,159886,6,0
148,2021-10-29 12:15:33+00:00,1454059325941559307,"📈 #Bitcoin $BTC Futures Open Interest just reached a 5-month high of $1,466,887,020 on #Deribit

Previous 5-month high of $1,464,478,920 was observed on 21 October 2021

View metric:
https://t.co/kpUB7BuJNf https://t.co/mOCIONHMF2",glassnodealerts,159886,9,4
149,2021-10-29 12:15:31+00:00,1454059319733927945,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,337,120.205 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/Rrs8mNlmAN",glassnodealerts,159886,18,2
150,2021-10-29 12:15:30+00:00,1454059313501294599,"📈 #Bitcoin $BTC Futures Contracts Open Interest just reached a 5-month high of $1,466,887,020 on #Deribit

Previous 5-month high of $1,464,478,920 was observed on 21 October 2021

View metric:
https://t.co/dpCI1Ekgnp https://t.co/duGbGTgZ7M",glassnodealerts,159886,4,0
151,2021-10-29 11:15:49+00:00,1454044296487841800,"📉 #Bitcoin $BTC Futures Open Interest just reached a 5-year low of $227,500,769.81 on #Huobi

Previous 5-year low of $366,735,911.20 was observed on 15 May 2020

View metric:
https://t.co/bYL0gphoNS https://t.co/UdFzdVctvs",glassnodealerts,159886,23,6
152,2021-10-29 11:15:48+00:00,1454044290414530561,"📈 #Bitcoin $BTC Amount of Supply Last Active 1y-2y (1d MA) just reached a 1-month high of 1,698,645.616 BTC

View metric:
https://t.co/KyZxmV0H09 https://t.co/5RQRuVtkop",glassnodealerts,159886,6,1
153,2021-10-29 10:15:56+00:00,1454029226651365377,"📉 #Bitcoin $BTC Futures Open Interest just reached a 17-month low of $426,877,415.47 on #Huobi

Previous 17-month low of $427,429,790.13 was observed on 27 June 2020

View metric:
https://t.co/bYL0gphoNS https://t.co/dRCjbfZf29",glassnodealerts,159886,6,2
154,2021-10-29 07:15:49+00:00,1453983896270409729,"📈 #Bitcoin $BTC Open Interest in Perpetual Futures Contracts just reached a 14-month high of $1,039,147,301.61 on #Okex

Previous 14-month high of $995,408,803.78 was observed on 21 October 2021

View metric:
https://t.co/DAYRIFJKGQ https://t.co/UzhOQNVcOY",glassnodealerts,159886,23,2
155,2021-10-29 06:15:39+00:00,1453968757462736901,"📉 #Bitcoin $BTC Futures Open Interest just reached a 1-year low of $467,336,091.26 on #Huobi

Previous 1-year low of $478,572,619.95 was observed on 04 November 2020

View metric:
https://t.co/bYL0goZNpi https://t.co/4V8PlY2rW4",glassnodealerts,159886,19,1
156,2021-10-29 06:15:35+00:00,1453968740454862857,"📈 #Bitcoin $BTC Exchange Net Flow (1d MA) just reached a 3-month high of $28,408,484.27

Previous 3-month high of $26,557,023.77 was observed on 26 August 2021

View metric:
https://t.co/IOuUPs6emc https://t.co/PR5v34S0L3",glassnodealerts,159886,10,0
157,2021-10-29 05:00:00+00:00,1453949718615056390,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $2.8B in
⬅️  $2.2B out
📈 Net flow: +$576.5M

#Ethereum $ETH
➡️  $907.3M in
⬅️  $1.1B out
📉 Net flow: -$169.4M

#Tether (ERC20) $USDT
➡️  $1.2B in
⬅️  $1.2B out
📉 Net flow: -$81.9M

https://t.co/dk2HbGeGwW",glassnodealerts,159886,61,10
158,2021-10-29 04:15:20+00:00,1453938478979317764,"📉 #Bitcoin $BTC Transaction Volume (7d MA) just reached a 1-month low of 128,266.846 BTC

Previous 1-month low of 128,707.088 BTC was observed on 28 October 2021

View metric:
https://t.co/jWlmFzXFCK https://t.co/tFiYJRU1pR",glassnodealerts,159886,8,4
159,2021-10-29 03:15:51+00:00,1453923506756931586,"📈 #Bitcoin $BTC Exchange Net Flow (1d MA) just reached a 1-month high of $25,805,774.87

Previous 1-month high of $24,599,085.35 was observed on 19 October 2021

View metric:
https://t.co/IOuUPsnPKM https://t.co/3FQhxeJC4O",glassnodealerts,159886,10,3
160,2021-10-29 03:15:49+00:00,1453923500331253776,"📈 #Bitcoin $BTC Exchange Net Flow (1d MA) just reached a 1-month high of 428.416 BTC

Previous 1-month high of 398.557 BTC was observed on 28 October 2021

View metric:
https://t.co/YUEyldv0jg https://t.co/lWoad7IIXu",glassnodealerts,159886,5,1
161,2021-10-29 01:15:40+00:00,1453893264201945090,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &gt; 10y (7d MA) just reached an ATH of 1.601

Previous ATH of 1.583 was observed on 27 October 2021

View metric:
https://t.co/i1VZgVvcka https://t.co/NrWqhT3TRA",glassnodealerts,159886,5,1
162,2021-10-29 01:15:39+00:00,1453893259479093250,"📈 #Bitcoin $BTC Amount of Supply Last Active 1w-1m (1d MA) just reached a 1-month high of 937,509.604 BTC

Previous 1-month high of 936,593.708 BTC was observed on 28 October 2021

View metric:
https://t.co/daWGzpwg77 https://t.co/IwM40BnYzy",glassnodealerts,159886,3,0
163,2021-10-29 01:15:31+00:00,1453893226734182406,"📉 #Bitcoin $BTC Percent Miner Revenue from Fees (7d MA) just reached a 1-month low of 1.421%

Previous 1-month low of 1.428% was observed on 29 September 2021

View metric:
https://t.co/NphJIZNcsL https://t.co/AFmH965Pt8",glassnodealerts,159886,1,0
164,2021-10-28 22:16:08+00:00,1453848081896812555,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 1-month low of 2,277,330.534 BTC

View metric:
https://t.co/XSjQIR8ORg https://t.co/z37RYA6T1F",glassnodealerts,159886,5,0
165,2021-10-28 22:16:06+00:00,1453848072031809545,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 13-month high of 9,268.018

View metric:
https://t.co/2yZnnG2bfq https://t.co/1HAnD5XPew",glassnodealerts,159886,1,0
166,2021-10-28 21:15:24+00:00,1453832798922493957,"📈 #Bitcoin $BTC Futures Contracts Long Liquidations just reached a 1-month high of $18,326,268.42 on #Okex

Previous 1-month high of $14,785,757.40 was observed on 27 October 2021

View metric:
https://t.co/sC7s1FAoHZ https://t.co/ybbehFMBde",glassnodealerts,159886,33,12
167,2021-10-28 21:15:23+00:00,1453832791402156035,"📉 #Bitcoin $BTC Balance on Exchanges just reached a 3-year low of 2,471,278.989 BTC

View metric:
https://t.co/9vOOAmwh32 https://t.co/Pzg6seXZmz",glassnodealerts,159886,123,21
168,2021-10-28 20:15:59+00:00,1453817844345581570,"📉 #Bitcoin $BTC Miners' Outflow Volume (7d MA) just reached a 1-month low of 47.580 BTC

View metric:
https://t.co/DvHJapToPY https://t.co/OIxNY4nWY6",glassnodealerts,159886,12,3
169,2021-10-28 15:15:51+00:00,1453742312912207884,"📉 #Bitcoin $BTC Mean Transaction Volume (7d MA) just reached a 1-month low of 12.614 BTC

Previous 1-month low of 12.616 BTC was observed on 17 October 2021

View metric:
https://t.co/Hd8nLuqmlZ https://t.co/lMCMQbAIXP",glassnodealerts,159886,3,1
170,2021-10-28 14:15:29+00:00,1453727120337752084,"📈 #Bitcoin $BTC Amount of HODLed or Lost Coins just reached a 9-month high of 7,216,114.195 BTC

Previous 9-month high of 7,216,077.000 BTC was observed on 18 October 2021

View metric:
https://t.co/dJK8rxkket https://t.co/5M9s3SU9g9",glassnodealerts,159886,17,3
171,2021-10-28 12:15:15+00:00,1453696864637833217,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,858.47

Previous ATH of $22,856.07 was observed on 27 October 2021

View metric:
https://t.co/1lFrCHsntP https://t.co/0Bpgo5wBah",glassnodealerts,159886,6,0
172,2021-10-28 12:15:13+00:00,1453696855188164611,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $431,036,823,898.87

Previous ATH of $430,964,936,271.99 was observed on 27 October 2021

View metric:
https://t.co/C8JhD26mC1 https://t.co/rJZbGPpxfe",glassnodealerts,159886,6,0
173,2021-10-28 12:15:12+00:00,1453696850729611264,"📈 #Bitcoin $BTC NVT Ratio (7d MA) just reached a 1-month high of 1,047.989

Previous 1-month high of 1,047.928 was observed on 26 October 2021

View metric:
https://t.co/RrSihc1may https://t.co/F05odKv5vY",glassnodealerts,159886,5,0
174,2021-10-28 11:15:52+00:00,1453681919934222339,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,337,020.506 BTC

View metric:
https://t.co/lBBwEqVviB https://t.co/jzdbKYYIsy",glassnodealerts,159886,16,1
175,2021-10-28 10:15:29+00:00,1453666722100256773,"📈 #Bitcoin $BTC Amount of Supply Last Active 1y-2y (1d MA) just reached a 1-month high of 1,691,678.725 BTC

Previous 1-month high of 1,691,632.566 BTC was observed on 25 October 2021

View metric:
https://t.co/KyZxmV0H09 https://t.co/5QAz3qK3zr",glassnodealerts,159886,10,3
176,2021-10-28 09:15:54+00:00,1453651730114220032,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 5-year low of 1,029,679.226 BTC

View metric:
https://t.co/zuEFeQYl2M https://t.co/PDGNOfSdqT",glassnodealerts,159886,18,1
177,2021-10-28 07:15:35+00:00,1453621450297036802,"📉 #Bitcoin $BTC aSOPR (1d MA) just crossed 1.

Before: 1.00101 -&gt; Now: 0.99786

View metric:
https://t.co/vaSMpAb2qy https://t.co/ePFNbwqKLt",glassnodealerts,159886,27,4
178,2021-10-28 06:15:18+00:00,1453606278627053572,"📉 #Bitcoin $BTC Futures Open Interest just reached a 11-month low of $640,342,852.70 on #Huobi

Previous 11-month low of $671,645,597.73 was observed on 28 November 2020

View metric:
https://t.co/bYL0gphoNS https://t.co/pQRCS42mIe",glassnodealerts,159886,23,6
179,2021-10-28 05:16:16+00:00,1453591423903752193,"📉 #Bitcoin $BTC Miners to Exchange Flow (7d MA) just reached a 1-month low of 3.947 BTC

Previous 1-month low of 4.033 BTC was observed on 15 October 2021

View metric:
https://t.co/WwBf5cbd33 https://t.co/jEGmrR0cQe",glassnodealerts,159886,16,4
180,2021-10-28 05:00:00+00:00,1453587329931751427,"📊 Daily On-Chain Exchange Flow

#Bitcoin $BTC
➡️  $2.2B in
⬅️  $2.3B out
📉 Net flow: -$71.3M

#Ethereum $ETH
➡️  $1.2B in
⬅️  $1.7B out
📉 Net flow: -$534.8M

#Tether (ERC20) $USDT
➡️  $1.1B in
⬅️  $990.7M out
📈 Net flow: +$136.2M

https://t.co/dk2HbGwhVw",glassnodealerts,159886,106,17
181,2021-10-28 04:15:47+00:00,1453576204079050753,"📉 #Bitcoin $BTC Open Interest in Perpetual Futures Contracts just reached a 1-month low of $573,932,100 on #Bitmex

Previous 1-month low of $581,149,900 was observed on 04 October 2021

View metric:
https://t.co/6nMbBqnLzl https://t.co/uCnx2294F7",glassnodealerts,159886,10,2
182,2021-10-28 02:15:35+00:00,1453545951965110283,"📉 #Bitcoin $BTC Transaction Volume (7d MA) just reached a 1-month low of 137,052.868 BTC

Previous 1-month low of 137,612.724 BTC was observed on 17 October 2021

View metric:
https://t.co/jWlmFAfh1k https://t.co/8x56ZB7Qra",glassnodealerts,159886,5,1
183,2021-10-28 01:15:32+00:00,1453530841779515392,"📉 #Bitcoin $BTC Mean Block Interval just reached a 1-month low of 226.833

Previous 1-month low of 233.692 was observed on 25 October 2021

View metric:
https://t.co/ogtC0IhDWc https://t.co/3aoXTsx8kI",glassnodealerts,159886,7,0
184,2021-10-28 01:15:31+00:00,1453530836188286976,"📈 #Bitcoin $BTC Hash Rate just reached a 1-month high of 380,250,592,880,863,019,008

Previous 1-month high of 369,090,066,921,281,028,096 was observed on 25 October 2021

View metric:
https://t.co/idoCHW65fN https://t.co/1HnjtpfPIT",glassnodealerts,159886,9,0
185,2021-10-28 00:15:27+00:00,1453515721296732165,"📈 #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 22.877%

View metric:
https://t.co/90CEGcXoYk https://t.co/DbfwgWFoom",glassnodealerts,159886,9,0
186,2021-10-28 00:15:26+00:00,1453515716318138370,"📈 #Bitcoin $BTC Amount of Supply Last Active 1w-1m (1d MA) just reached a 1-month high of 888,761.559 BTC

View metric:
https://t.co/daWGzpwg77 https://t.co/mLzIlVrMjH",glassnodealerts,159886,2,0
187,2021-10-27 21:15:37+00:00,1453470464290996226,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &lt; 1h (7d MA) just reached a 13-month high of 9,168.054

Previous 13-month high of 9,163.030 was observed on 26 October 2021

View metric:
https://t.co/2yZnnG2bfq https://t.co/NPHqEzZVe7",glassnodealerts,159886,2,3
188,2021-10-27 21:15:34+00:00,1453470450516955139,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 1-month low of 2,278,230.767 BTC

View metric:
https://t.co/XSjQIR8ORg https://t.co/da8RyiKy3W",glassnodealerts,159886,5,1
189,2021-10-27 20:16:28+00:00,1453455577292619777,"📉 #Bitcoin $BTC Balance on Exchanges just reached a 3-year low of 2,446,095.667 BTC

Previous 3-year low of 2,447,320.797 BTC was observed on 26 October 2021

View metric:
https://t.co/9vOOAmwh32 https://t.co/RbU3jrTmsD",glassnodealerts,159886,43,8
190,2021-10-27 20:16:27+00:00,1453455572674691079,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan 7y-10y (7d MA) just reached a 4-month high of 43.476

Previous 4-month high of 43.286 was observed on 23 October 2021

View metric:
https://t.co/LauWkuHIY5 https://t.co/6CRyVxArnp",glassnodealerts,159886,2,0
191,2021-10-27 14:16:00+00:00,1453364864508997641,"📉 #Bitcoin $BTC Miners' Outflow Volume (7d MA) just reached a 1-month low of 50.056 BTC

Previous 1-month low of 50.083 BTC was observed on 12 October 2021

View metric:
https://t.co/DvHJapToPY https://t.co/AVCXMHxWGb",glassnodealerts,159886,12,1
192,2021-10-27 10:15:58+00:00,1453304458549604363,"📈 #Bitcoin $BTC Amount of Supply Last Active &gt; 10y just reached an ATH of 2,336,689.487 BTC

Previous ATH of 2,336,669.949 BTC was observed on 26 October 2021

View metric:
https://t.co/lBBwEqVviB https://t.co/HA8r2xKHki",glassnodealerts,159886,2,1
193,2021-10-27 08:15:07+00:00,1453274045882028035,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 5-year low of 1,099,783.930 BTC

Previous 5-year low of 1,100,998.002 BTC was observed on 16 November 2016

View metric:
https://t.co/zuEFeQYl2M https://t.co/TAa7DRRL6v",glassnodealerts,159886,21,1
194,2021-10-27 06:15:32+00:00,1453243949368463366,"📈 #Bitcoin $BTC Number of Spent Outputs with Lifespan &gt; 10y (7d MA) just reached an ATH of 1.583

Previous ATH of 0.881 was observed on 25 October 2021

View metric:
https://t.co/i1VZgVvcka https://t.co/metyXi5atw",glassnodealerts,159886,5,0
195,2021-10-27 02:15:55+00:00,1453183648694476803,"📈 #Bitcoin $BTC Number of Addresses Holding 10k+ Coins just reached a 1-month high of 87

Previous 1-month high of 86 was observed on 26 October 2021

View metric:
https://t.co/iHq1NPfawI https://t.co/55d9tNceso",glassnodealerts,159886,25,2
196,2021-10-27 00:15:47+00:00,1453153415563984898,"📈 #Bitcoin $BTC Futures Contracts Long Liquidations just reached a 1-month high of $14,380,115.38 on #Okex

Previous 1-month high of $8,859,784.59 was observed on 12 October 2021

View metric:
https://t.co/sC7s1FAoHZ https://t.co/CRrwCCxWHQ",glassnodealerts,159886,18,2
197,2021-10-26 23:15:50+00:00,1453138329424236549,"📈 #Bitcoin $BTC Amount of Supply Last Active 1w-1m (1d MA) just reached a 1-month high of 843,198.204 BTC

View metric:
https://t.co/daWGzpwg77 https://t.co/y0MRHf8TQ5",glassnodealerts,159886,7,2
198,2021-10-26 22:15:53+00:00,1453123243452375040,"📉 #Bitcoin $BTC Number of Addresses Holding 1+ Coins just reached a 1-month low of 807,603

View metric:
https://t.co/s7tx1xxyz3 https://t.co/7KY8T5zywM",glassnodealerts,159886,38,3
199,2021-10-26 20:15:56+00:00,1453093057717587974,"📉 #Bitcoin $BTC Amount of Supply Last Active 3y-5y (1d MA) just reached a 1-month low of 2,280,625.109 BTC

Previous 1-month low of 2,280,666.387 BTC was observed on 22 October 2021

View metric:
https://t.co/XSjQIR8ORg https://t.co/Cfg81ueGd5",glassnodealerts,159886,11,1
200,2021-10-26 18:15:59+00:00,1453062868673433606,"📈 #Bitcoin $BTC Realized Price just reached an ATH of $22,830.57

View metric:
https://t.co/1lFrCHsntP https://t.co/eETnU8gY7o",glassnodealerts,159886,13,0
201,2021-10-26 18:15:58+00:00,1453062864156205058,"📈 #Bitcoin $BTC Realized Cap just reached an ATH of $430,471,649,818.98

View metric:
https://t.co/C8JhD26mC1 https://t.co/PDoIkALnyC",glassnodealerts,159886,10,0
202,2021-10-26 15:15:11+00:00,1453017370688167942,"📉 #Bitcoin $BTC Number of Addresses Holding 0.1+ Coins just reached a 1-month low of 3,244,683

Previous 1-month low of 3,244,799 was observed on 23 October 2021

View metric:
https://t.co/hZY8dBLpzX https://t.co/YKPSraeRYV",glassnodealerts,159886,4,0
203,2021-10-26 15:15:09+00:00,1453017362823794691,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 4-year low of 1,148,032.551 BTC

Previous 4-year low of 1,150,443.954 BTC was observed on 13 December 2018

View metric:
https://t.co/zuEFeQYl2M https://t.co/h0Ksq7Ky9h",glassnodealerts,159886,5,0
204,2021-10-26 12:15:33+00:00,1452972165247160327,"📉 #Bitcoin $BTC Amount of Supply Last Active 1m-3m (1d MA) just reached a 2-year low of 1,163,129.692 BTC

Previous 2-year low of 1,165,607.178 BTC was observed on 28 February 2020

View metric:
https://t.co/zuEFeQYl2M https://t.co/0AlWB3Ov4Z",glassnodealerts,159886,20,3
